Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1942,0.01,2.11,4.13,0.33,2.95,2.49,9.68,0.02,12.62
1943,0.05,4.12,0.77,2.16,13.17,3.23,9.29,0.0,9.28
1944,0.46,1.29,1.75,2.34,6.7,3.33,9.06,0.07,10.44
1945,0.02,2.36,1.18,0.51,1.87,1.68,8.91,0.01,13.66
1946,0.01,3.21,2.15,1.48,2.15,0.34,11.31,0.03,8.15
1947,0.01,7.37,0.76,4.3,8.24,1.29,10.68,1.36,8.09
1948,0.31,3.04,0.39,0.6,3.29,2.97,9.31,0.43,7.01
1949,0.57,3.47,1.4,0.29,0.81,1.28,7.83,0.09,7.65
1950,0.01,0.44,0.58,0.01,0.68,1.11,7.84,0.03,16.42
1951,0.01,0.6,1.14,0.28,7.67,1.83,12.32,0.0,10.18
1952,0.17,4.16,1.48,4.0,12.99,8.74,11.6,0.0,9.7
1953,0.89,2.78,1.08,6.19,8.77,3.44,12.86,0.14,8.84
1954,0.33,6.24,0.26,9.76,24.44,9.64,11.05,0.01,8.55
1955,0.74,7.78,1.61,0.77,1.16,0.53,7.31,0.82,13.94
1956,0.01,3.37,1.42,1.53,6.53,1.4,10.99,0.04,6.57
1957,0.26,2.69,0.05,0.31,1.44,1.48,9.0,0.0,10.11
1958,0.01,1.76,2.61,0.01,0.66,0.23,11.1,0.02,11.98
1959,0.02,3.98,3.39,0.02,0.56,1.94,8.83,0.06,15.79
1960,0.01,3.96,3.64,0.32,1.97,0.18,13.58,0.0,17.24
1961,0.01,3.17,4.97,0.01,0.48,0.05,10.06,0.0,19.18
1962,0.04,0.44,1.44,0.85,4.13,0.34,9.2,0.0,6.81
1963,0.1,2.69,0.4,0.77,2.63,0.1,9.22,0.04,4.59
1964,0.06,4.26,0.95,1.12,3.75,0.62,8.91,0.15,7.34
1965,0.01,1.63,1.24,0.21,0.74,0.02,4.5,0.09,3.49
1966,0.45,4.04,1.2,2.23,2.73,0.85,8.66,0.33,11.12
1967,0.01,1.17,5.67,0.01,0.34,0.01,5.83,0.0,14.87
1968,0.01,1.79,2.45,0.01,0.83,2.04,6.86,0.01,7.38
1969,0.01,2.52,0.96,0.22,4.5,0.71,11.55,0.0,11.53
1970,0.01,4.43,2.87,0.82,2.26,1.24,10.1,0.0,13.2
1971,0.01,2.92,5.04,0.17,1.23,0.02,10.91,0.13,12.88
1972,0.01,0.68,3.76,0.23,1.17,0.01,7.46,0.0,11.16
1973,0.03,3.57,2.08,0.11,0.4,0.02,9.76,0.05,12.42
1974,0.01,5.29,1.67,0.87,0.98,0.04,11.55,0.11,7.88
1975,0.33,2.5,2.3,0.25,0.21,0.13,4.58,0.05,7.76
1976,0.01,4.88,0.34,0.14,0.66,0.21,6.51,0.78,9.39
1977,0.18,2.96,3.67,0.42,3.49,4.61,9.42,0.09,9.61
1978,0.01,3.05,2.31,0.67,4.65,0.33,11.74,0.07,12.06
1979,0.01,1.44,2.09,0.04,0.43,0.2,10.31,0.09,11.63
1980,0.21,6.15,0.78,6.1,15.95,4.44,12.11,0.36,7.87
1981,0.01,2.32,2.94,0.03,3.06,1.7,11.01,0.0,12.44
1982,0.02,1.24,1.15,0.15,0.78,0.12,6.82,0.0,4.68
1983,0.19,6.23,0.67,4.43,4.64,6.59,8.19,0.17,7.15
1984,0.01,2.17,1.51,0.61,0.94,0.21,7.04,0.09,11.64
1985,0.01,2.69,2.09,0.09,2.38,0.36,12.39,0.1,9.73
1986,0.11,0.74,1.6,0.65,3.87,4.94,8.99,0.0,6.43
1987,0.01,2.28,2.41,1.67,2.12,1.28,8.55,0.11,7.11
1988,0.77,8.78,3.7,6.35,2.48,2.58,9.48,3.66,13.65
1989,0.02,3.24,0.41,0.18,0.32,0.08,13.4,0.1,5.15
1990,0.01,2.85,4.43,0.53,3.82,2.03,12.2,0.18,10.96
1991,0.22,3.01,1.07,0.81,0.51,0.19,6.84,0.03,8.68
1992,0.01,0.14,4.27,0.01,0.09,0.54,5.88,0.0,9.59
1993,0.29,0.05,0.32,0.03,2.12,4.65,8.46,0.0,6.12
1994,0.04,0.57,3.64,0.03,0.64,0.1,19.13,0.0,9.41
1995,0.25,3.08,0.53,0.4,2.52,1.04,13.76,0.64,7.51
1996,0.01,0.55,4.63,0.03,0.48,0.43,13.83,0.0,15.12
1997,0.12,0.65,0.58,0.19,0.83,0.43,10.67,0.0,5.03
1998,0.01,1.89,4.95,0.14,6.64,1.47,13.05,0.0,12.16
1999,0.38,1.47,0.77,1.45,4.99,3.76,7.79,0.08,5.25
2000,0.01,3.62,1.44,1.1,10.3,1.16,19.46,0.05,9.3
2001,0.23,2.73,2.08,0.05,1.42,0.1,14.5,0.03,11.43
2002,0.13,6.04,3.14,0.22,0.83,1.98,20.35,0.01,11.64
2003,0.01,4.69,5.12,0.84,1.46,0.06,20.44,0.01,12.61
2004,0.01,1.07,2.77,0.02,0.37,0.07,10.73,0.0,6.05
2005,0.04,3.35,1.94,0.72,1.94,0.94,13.22,0.0,11.58
2006,0.08,6.08,4.61,0.86,5.98,1.1,12.61,0.25,11.85
2007,0.01,3.92,2.21,1.55,6.79,4.79,13.95,0.0,9.84
2008,0.01,0.76,2.39,0.03,2.28,2.04,11.92,0.0,10.49
2009,0.01,0.18,3.35,0.01,2.04,0.11,10.11,0.01,12.14
2010,0.41,0.91,0.6,0.66,5.49,2.44,12.04,0.0,8.69
2011,0.46,1.7,0.01,2.0,9.95,3.59,15.66,0.12,4.47
2012,0.16,7.22,1.47,7.62,7.06,3.23,16.03,0.69,10.05
2013,0.03,1.38,1.96,0.07,1.03,0.02,11.19,0.03,10.57
2014,0.01,0.65,3.22,0.14,0.67,0.2,9.79,0.0,12.38
2015,0.01,0.98,5.62,0.0,2.17,1.32,10.93,0.0,11.98
2016,0.02,1.32,2.01,0.02,1.03,0.79,13.59,0.0,12.36
2017,0.01,2.59,3.12,0.22,0.46,0.19,11.75,0.0,19.05
2018,0.06,1.12,2.29,0.1,1.47,0.07,13.4,0.06,14.22
2019,0.01,0.33,0.68,0.03,2.69,0.48,12.72,0.0,10.48
2020,0.01,1.19,2.77,0.02,0.52,0.14,19.06,0.03,20.56
2021,0.07,4.17,7.08,0.05,0.6,0.03,14.62,0.1,21.0
2022,0.14,4.34,6.13,1.14,4.18,0.65,14.03,0.03,21.52
2023,0.01,3.02,3.36,1.0,5.92,0.23,15.99,0.2,11.41
2024,0.17,2.47,6.44,0.13,2.68,0.82,19.76,0.0,25.28
