Year,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1966,12.22,18.79,14.2,1.69,4.41,1.4,10.21,8.0,16.25,17.47,5.96,0.75,9.63,9.14,4.19,13.78,19.13,8.85,6.1,9.25,4.09,5.68,7.81,17.32,1.29,11.94,3.16,4.07,8.23,10.42,1.68,0.35,5.09,7.39,5.74,6.2,5.78,10.74,13.35,3.62,12.85,9.3,0.94,8.16,5.68,6.17,4.62,5.61,0.7
1967,13.0,16.07,13.85,2.83,5.92,1.79,11.81,13.0,12.6,17.47,6.69,0.74,8.65,7.6,8.36,15.51,18.2,10.61,11.09,8.29,5.79,3.51,11.69,15.37,2.03,13.03,1.41,5.73,6.06,10.75,1.72,0.35,6.75,6.28,8.77,4.49,7.1,12.29,13.07,3.06,15.49,8.61,0.76,8.36,4.7,6.79,6.42,8.15,0.99
1968,10.89,11.54,18.37,1.52,4.35,1.19,13.11,7.0,18.75,10.7,7.12,1.31,8.74,9.68,7.1,10.56,17.03,11.19,8.59,9.26,4.17,6.39,11.03,15.61,1.87,10.2,3.23,5.9,11.38,10.74,1.07,0.42,5.66,6.72,10.45,5.93,5.67,11.97,10.94,4.76,11.04,11.92,0.99,7.69,4.48,7.07,8.0,5.58,0.97
1969,12.08,17.46,14.13,1.74,8.1,3.01,15.61,16.0,19.75,16.33,7.92,0.65,10.17,11.16,7.96,10.08,17.0,12.54,9.29,14.23,4.66,4.55,12.31,16.94,2.15,14.32,2.57,5.32,13.94,12.37,1.79,0.75,6.21,7.36,8.75,4.71,4.28,15.67,14.14,3.87,13.78,12.38,1.34,9.62,6.96,5.82,5.08,6.43,0.9
1970,12.91,14.53,14.92,1.82,7.68,1.44,8.17,8.0,16.73,13.97,7.78,0.74,10.64,7.95,6.26,11.86,15.3,9.75,10.09,10.5,4.96,5.8,12.51,16.24,1.3,10.42,3.25,4.67,10.82,8.68,1.36,0.44,3.91,7.52,6.76,5.62,6.17,12.7,13.65,3.79,14.38,8.24,1.01,6.82,5.11,7.26,6.84,9.55,0.86
1971,12.06,19.53,10.8,1.96,3.5,1.7,11.92,20.0,12.86,18.12,7.21,1.23,8.18,9.04,7.36,11.92,15.98,8.32,14.84,8.03,4.58,6.53,9.97,18.44,1.59,14.03,3.51,5.17,8.22,14.27,1.6,0.58,5.97,7.06,9.93,5.83,7.13,11.03,17.0,4.99,12.83,9.18,0.93,10.47,5.88,7.9,5.39,6.92,1.54
1972,10.3,17.24,14.87,3.78,3.33,0.96,18.02,16.0,14.87,14.1,8.51,1.13,9.97,10.74,6.5,16.23,19.94,15.55,15.94,10.96,6.94,5.48,9.57,20.96,1.16,13.14,1.9,5.54,11.08,15.36,2.41,0.27,8.22,9.04,7.89,5.53,7.71,20.39,14.27,3.79,16.01,9.14,1.37,13.41,4.75,8.16,7.79,9.24,0.55
1973,9.6,19.73,22.94,0.81,7.51,1.01,17.64,13.0,14.92,19.17,11.78,1.73,11.39,9.82,11.23,11.77,22.79,13.61,10.69,16.89,4.37,6.22,16.59,23.46,1.67,14.08,3.27,7.25,14.42,15.29,1.06,0.23,8.31,7.5,13.11,6.04,8.29,14.33,14.41,3.26,18.31,14.37,0.63,9.53,10.15,5.63,8.3,8.71,1.92
1974,12.02,15.79,17.17,1.64,5.5,1.31,12.06,9.0,14.83,15.3,7.5,1.21,9.46,8.59,6.28,13.28,22.9,10.79,10.37,12.44,4.71,4.74,12.04,21.75,2.38,13.17,1.94,2.79,10.47,11.07,1.94,0.18,5.96,6.39,12.69,6.06,6.83,12.27,13.12,1.88,16.9,11.9,0.58,7.75,6.76,7.66,4.54,9.8,0.8
1975,11.08,22.86,15.23,0.87,4.78,1.13,14.62,17.0,13.79,19.23,5.63,1.2,9.82,11.69,6.68,16.48,22.24,15.69,14.93,9.49,6.07,5.32,10.04,21.78,2.52,17.37,3.47,4.97,11.73,15.97,1.23,0.13,8.57,7.53,10.38,4.68,9.41,16.77,17.35,3.06,17.62,9.89,0.57,12.06,7.5,9.08,5.27,8.27,1.12
1976,14.69,17.53,12.54,2.0,2.46,0.91,12.89,10.0,13.65,17.07,5.75,0.94,7.15,8.22,5.24,11.3,16.17,9.47,11.07,14.49,3.72,2.89,7.15,16.09,1.4,12.29,1.52,4.21,11.48,9.7,1.16,1.12,8.73,5.68,6.92,1.99,7.43,11.62,15.03,1.92,11.1,11.38,0.43,10.86,10.73,4.58,3.64,6.95,0.79
1977,11.44,18.79,13.95,1.41,3.83,1.62,16.79,13.0,11.77,14.96,8.75,0.8,10.86,11.47,8.83,12.48,18.31,15.67,9.54,12.61,3.02,7.39,11.74,19.07,0.57,12.07,3.52,8.43,13.49,12.47,1.83,0.72,10.86,7.04,7.88,4.23,9.27,16.59,12.71,5.65,17.02,7.62,0.56,6.23,8.09,6.46,5.44,6.3,0.93
1978,7.32,14.03,15.92,4.39,7.29,1.85,11.94,14.0,14.67,12.28,9.19,0.56,7.69,9.04,5.0,15.47,16.9,11.17,11.11,5.99,4.38,5.43,10.83,13.78,2.57,14.83,3.84,4.41,8.05,13.9,2.03,0.57,6.59,6.18,8.33,2.69,8.16,15.37,11.12,3.68,14.05,8.07,1.94,10.53,4.95,3.61,8.71,11.42,1.4
1979,10.91,20.59,20.2,1.91,6.27,2.0,17.08,14.0,19.29,18.29,7.95,1.01,9.23,12.75,8.31,16.4,23.21,16.74,18.14,12.51,4.36,5.73,9.41,25.11,0.99,17.32,1.33,6.34,10.53,16.61,1.61,0.35,7.78,8.67,9.45,4.38,8.52,18.32,17.81,3.82,20.57,12.25,0.93,14.52,6.16,7.11,5.68,9.21,0.6
1980,9.4,17.36,14.87,2.74,6.22,1.7,10.3,10.0,13.54,14.27,6.95,1.78,7.59,7.5,5.64,7.04,18.06,8.36,8.78,6.77,4.46,3.4,7.09,20.35,1.79,10.56,2.58,3.76,6.38,8.35,2.75,0.45,5.36,7.3,8.03,5.94,6.36,11.31,13.0,2.95,11.9,8.26,1.29,5.46,2.68,6.48,8.5,8.2,0.49
1981,12.17,14.89,11.26,1.56,6.65,1.83,9.77,7.0,13.99,11.87,8.13,0.6,11.0,9.46,7.78,10.42,13.69,10.33,6.72,9.52,6.27,5.76,14.02,13.01,1.97,9.97,2.55,6.49,12.6,8.54,1.43,0.36,5.24,8.5,10.74,5.57,6.79,9.6,10.99,3.01,11.5,11.63,0.64,5.38,9.11,6.92,6.31,6.27,1.03
1982,6.49,19.76,17.92,2.43,8.47,2.09,13.91,11.0,20.03,17.68,10.4,2.07,11.95,11.41,6.72,11.0,19.76,13.54,9.02,8.26,5.61,6.46,12.71,21.2,2.08,13.06,4.33,7.92,8.08,11.57,1.67,0.71,5.45,6.18,11.04,6.74,6.39,12.52,14.73,5.8,15.05,10.86,2.29,10.21,5.54,7.85,7.66,5.98,1.5
1983,6.41,24.09,14.33,3.4,10.88,1.64,20.24,18.0,22.47,19.96,8.19,1.42,10.94,11.1,5.21,12.85,21.48,19.08,14.64,18.51,6.32,6.53,11.97,25.03,1.49,15.17,1.95,6.54,16.62,20.92,1.4,0.51,8.45,7.96,10.1,6.74,9.04,21.74,15.34,3.49,17.83,9.81,1.26,12.86,9.41,8.58,6.56,7.72,0.54
1984,10.43,16.21,19.75,2.75,3.63,1.51,13.55,11.0,14.26,15.81,8.44,0.85,10.77,8.87,7.0,16.47,18.29,14.87,10.63,9.24,4.56,7.36,12.0,18.05,0.73,14.18,2.2,6.6,12.29,13.23,2.55,0.61,6.22,6.65,7.64,4.47,8.52,13.93,15.6,4.31,16.9,9.5,0.65,11.76,7.0,6.36,7.87,9.11,0.89
1985,7.76,14.27,13.85,1.75,3.56,1.14,8.14,10.0,14.15,14.12,6.34,1.0,11.5,13.28,8.84,9.55,21.92,8.77,8.82,5.5,8.09,7.4,16.89,18.45,1.18,13.33,2.77,5.91,8.35,9.29,2.35,0.38,4.9,8.38,12.54,2.51,7.61,9.32,13.97,3.39,10.19,11.8,1.08,9.25,3.96,3.62,8.09,8.5,0.57
1986,10.92,14.33,13.63,1.85,6.23,1.84,11.43,5.0,16.66,11.26,9.9,0.89,9.51,9.63,8.21,9.8,16.55,12.25,7.72,7.24,6.58,7.82,11.99,16.59,1.97,7.76,2.68,6.66,10.07,11.79,3.55,0.3,6.34,9.65,12.67,3.43,7.22,12.49,11.76,5.09,13.02,12.86,1.34,6.75,7.8,6.45,7.31,7.61,1.2
1987,14.22,14.33,16.48,2.46,4.22,1.28,10.69,4.0,17.4,12.59,7.65,0.8,7.6,7.79,8.59,10.09,18.58,12.71,9.73,9.25,5.27,4.2,10.38,16.69,1.88,11.63,2.71,6.97,11.07,14.79,1.81,0.78,6.55,5.29,13.92,4.11,7.12,9.63,13.59,2.38,11.01,10.86,1.21,10.83,7.16,5.54,4.24,6.1,0.61
1988,9.19,16.1,14.19,2.12,3.47,1.5,10.62,9.0,15.23,12.92,4.49,1.28,6.54,7.98,4.96,11.43,17.94,10.91,8.06,8.01,5.26,4.22,10.71,16.17,0.78,8.29,1.67,5.65,10.66,9.66,2.74,0.34,5.33,5.94,7.54,3.79,5.29,11.42,11.98,3.07,11.69,6.94,1.17,6.66,4.94,5.58,4.56,5.71,0.67
1989,12.35,21.3,15.81,1.95,3.06,1.08,14.31,21.0,13.19,19.64,5.93,1.11,8.0,12.99,7.38,15.65,18.45,13.34,12.97,7.0,4.86,4.47,7.3,21.26,1.61,17.67,2.02,3.91,8.08,16.18,1.17,0.55,7.71,8.16,12.03,3.42,8.59,16.81,15.75,2.84,20.78,9.88,0.57,12.98,7.51,4.76,4.14,13.37,0.86
1990,11.46,18.03,22.31,2.5,2.92,1.7,12.63,9.0,13.74,14.65,9.79,1.22,13.59,15.0,6.36,15.64,20.43,12.65,12.22,11.27,8.59,5.95,15.34,20.65,0.89,13.49,2.74,4.55,14.14,13.95,1.23,0.35,8.55,12.82,11.6,3.97,9.71,14.25,12.13,3.66,20.04,11.67,0.5,11.35,10.07,9.09,7.63,9.36,0.76
1991,12.77,19.52,21.6,2.03,5.05,1.33,11.94,10.0,19.47,17.13,9.8,0.88,7.79,7.41,5.19,11.11,28.94,12.93,9.29,9.53,6.14,8.21,9.23,25.43,1.54,13.3,3.5,4.81,10.57,11.54,3.05,0.33,5.22,4.92,10.73,3.69,5.21,12.54,15.79,4.99,19.06,15.45,0.97,10.08,5.43,5.52,8.65,7.43,1.17
1992,12.11,17.42,14.1,3.31,5.73,1.88,12.18,9.0,15.23,20.55,8.24,1.56,8.14,9.53,8.41,10.35,22.67,10.49,10.53,8.29,5.56,4.67,10.71,16.61,1.65,14.9,1.51,6.23,7.33,9.94,1.38,0.42,7.2,8.37,12.25,3.49,6.43,13.31,18.59,3.4,13.2,13.7,0.36,8.56,5.45,5.64,6.46,7.67,0.68
1993,11.37,14.61,16.64,4.46,6.75,1.43,11.51,9.0,14.47,13.52,12.15,0.8,12.66,12.41,9.66,7.88,18.05,10.0,11.14,8.51,6.04,6.61,15.65,18.12,2.37,11.88,4.48,6.96,7.25,12.93,1.91,0.38,5.88,6.67,9.57,3.43,9.26,11.32,13.3,6.04,11.98,9.6,1.24,9.97,2.9,3.6,7.48,7.53,1.59
1994,10.53,19.72,18.28,2.56,3.28,1.61,13.56,13.0,18.29,19.51,6.09,1.27,8.46,9.16,6.53,17.15,16.38,13.35,11.25,8.5,6.86,5.59,13.64,20.4,1.64,13.49,3.83,5.36,9.39,14.58,2.73,0.23,7.5,6.96,10.43,4.1,9.73,12.7,17.49,3.34,21.12,12.76,1.07,10.27,5.18,5.83,5.9,11.93,1.01
1995,8.81,18.81,12.56,1.77,9.0,2.01,10.85,11.0,18.46,15.82,7.27,2.06,9.82,8.61,7.8,14.52,19.66,9.69,9.71,10.73,5.75,6.22,12.06,18.91,2.48,15.31,3.7,5.95,10.16,11.74,1.48,0.54,6.8,7.96,11.47,6.84,5.79,10.34,15.62,6.02,16.64,11.07,0.94,10.42,6.71,8.38,7.74,6.93,1.13
1996,7.66,19.45,15.98,1.49,8.82,2.28,14.35,14.0,16.34,15.74,7.76,2.65,8.83,15.3,9.28,13.07,17.83,16.07,16.86,12.5,4.69,5.58,12.67,18.51,1.49,13.13,2.62,6.83,13.74,17.43,1.79,0.39,9.83,11.05,9.71,10.29,12.48,15.24,12.56,4.03,17.34,8.92,1.36,14.72,8.59,9.15,6.38,15.21,0.85
1997,6.33,17.62,15.23,1.73,4.81,2.8,8.56,11.0,17.79,18.77,6.91,2.01,6.96,9.23,8.65,13.26,21.75,8.01,7.97,6.51,4.96,4.81,9.47,20.97,2.01,11.49,2.96,5.72,8.62,8.99,3.15,0.43,4.22,6.76,12.04,5.48,6.64,11.38,16.44,5.39,16.39,14.46,0.63,6.73,5.5,7.94,5.95,8.53,1.07
1998,7.55,16.48,14.24,2.48,9.01,1.84,12.01,8.0,18.74,17.82,9.93,2.19,11.83,11.39,9.07,12.12,20.65,13.97,11.14,11.55,5.57,7.38,14.4,18.8,1.33,13.89,5.0,6.0,12.78,10.78,2.39,0.87,6.98,9.7,10.07,7.34,8.33,17.63,16.23,6.31,16.28,11.74,1.07,11.77,7.04,8.56,7.46,10.52,1.43
1999,12.56,15.6,13.73,2.47,3.94,2.49,12.28,11.0,15.64,12.19,7.83,1.46,8.89,7.89,8.8,7.24,14.87,10.93,11.76,12.54,4.47,7.72,12.22,15.87,1.0,12.98,3.7,6.66,11.53,11.4,2.0,0.35,6.04,4.65,11.83,6.07,8.85,13.96,13.71,4.67,12.32,8.48,0.7,10.5,6.08,9.62,7.59,7.88,1.14
2000,13.77,13.64,14.54,2.29,5.23,1.47,10.55,11.0,11.58,9.72,6.41,1.09,10.3,11.93,6.16,11.89,17.22,12.21,9.8,10.27,7.17,5.33,9.22,13.66,1.28,9.82,3.43,4.33,10.45,13.31,1.94,0.48,7.72,9.11,11.3,3.13,7.43,13.64,13.76,3.3,12.78,11.53,0.65,10.15,7.05,3.49,8.33,8.43,1.04
2001,12.22,19.48,18.48,1.13,5.44,1.74,9.77,10.0,16.84,12.25,8.16,0.27,9.78,11.37,7.41,9.37,23.24,9.96,7.1,6.5,5.94,6.87,12.77,22.73,1.18,10.11,3.39,6.74,8.13,7.77,1.42,0.25,5.05,7.07,9.31,2.69,6.74,10.73,9.28,4.06,16.81,12.91,0.22,8.59,3.21,6.84,6.41,6.44,0.8
2002,12.54,16.69,17.92,0.88,4.85,0.75,11.99,17.0,16.9,13.58,7.38,1.19,10.29,12.49,5.43,14.3,21.85,11.16,9.28,7.26,4.05,6.66,11.46,21.6,2.23,13.17,2.52,3.44,9.83,13.06,2.06,0.25,8.46,7.44,12.63,5.03,8.21,13.29,13.72,3.09,17.72,13.59,1.2,7.37,8.17,5.26,7.12,11.24,0.46
2003,11.72,21.19,13.78,1.89,4.38,1.72,15.15,18.0,18.81,17.62,6.66,0.76,9.58,12.82,6.52,15.2,15.76,14.5,18.87,15.74,5.43,4.14,9.46,18.47,0.68,18.36,1.82,4.48,13.02,16.63,0.98,0.5,10.41,10.68,7.19,3.78,12.14,18.28,16.61,3.15,18.06,8.78,0.85,16.92,9.5,6.85,4.71,12.99,0.78
2004,12.6,16.69,17.74,2.4,6.1,2.28,12.58,11.0,19.04,14.16,9.0,1.02,9.31,10.98,7.41,17.36,22.51,11.82,12.44,9.5,5.23,7.04,12.58,21.99,1.36,12.33,2.9,5.33,10.61,12.6,3.1,1.02,8.47,10.1,11.94,2.73,10.54,12.62,11.61,4.38,19.94,15.35,1.52,11.02,6.68,6.52,6.64,12.51,0.56
2005,13.25,17.26,9.26,2.77,8.08,1.54,11.27,17.0,21.05,15.81,6.24,1.85,6.99,11.07,7.9,8.36,12.8,14.24,12.75,21.03,4.56,7.01,10.44,15.28,1.8,12.51,4.31,6.35,16.62,15.1,1.89,1.03,10.85,9.42,8.48,6.03,9.02,17.26,13.55,4.2,11.68,7.16,1.75,8.27,9.61,6.83,4.8,8.21,1.46
2006,11.34,14.49,16.56,1.35,5.13,1.66,16.19,13.0,13.49,9.48,7.66,1.54,10.01,14.59,6.33,14.09,17.95,14.08,12.21,14.55,6.96,4.33,10.45,18.29,1.77,14.31,1.52,5.92,16.4,16.47,2.25,0.57,11.06,9.15,8.52,6.74,10.07,15.96,11.98,2.71,15.17,9.46,1.09,12.75,10.87,9.52,6.19,7.64,0.55
2007,9.86,10.04,15.65,2.83,3.18,1.46,10.19,14.0,12.66,10.31,11.98,0.76,8.17,10.24,9.47,9.23,14.44,10.48,9.7,13.52,5.4,6.9,10.18,11.6,1.7,10.93,4.02,8.86,11.41,14.39,0.92,0.05,8.2,11.23,15.92,4.26,8.39,12.68,9.51,5.32,10.85,13.44,1.16,10.31,8.04,5.61,7.45,8.83,1.47
2008,12.25,16.6,19.02,2.58,3.78,1.64,15.61,12.0,15.28,13.46,10.8,0.95,13.74,14.98,9.64,12.38,15.88,15.68,12.77,15.49,6.07,5.72,18.78,19.1,2.03,10.66,4.03,8.61,17.58,12.78,2.48,0.22,8.16,9.61,10.82,2.79,7.29,14.61,14.46,5.07,13.72,8.88,1.37,6.02,10.11,3.74,6.86,7.32,1.45
2009,9.32,24.48,25.25,0.83,3.8,2.17,11.93,17.0,13.48,20.37,9.62,1.43,14.41,11.47,7.69,14.67,23.42,13.25,14.27,15.29,6.14,4.42,15.05,24.07,1.06,14.83,3.21,4.94,12.96,13.67,1.25,0.24,6.74,5.71,11.4,3.28,6.4,16.43,16.52,3.68,17.21,11.48,0.23,12.73,6.74,6.37,6.24,7.7,0.47
2010,9.16,16.49,9.92,3.27,7.22,1.73,14.76,10.0,15.35,14.16,12.22,1.3,10.07,9.95,8.22,10.09,12.83,17.08,9.63,14.77,5.62,7.79,12.68,14.38,1.38,12.6,4.77,7.77,14.88,13.25,1.63,1.04,9.22,7.7,9.0,6.61,8.87,17.3,12.18,5.4,14.61,9.77,1.68,10.1,9.22,7.49,10.36,7.64,1.26
2011,11.96,15.22,17.59,1.34,4.22,1.47,19.26,11.0,17.52,13.07,7.71,1.3,11.76,15.82,5.48,19.64,12.23,16.8,10.42,12.77,7.82,4.99,12.85,16.8,2.51,12.51,3.65,6.82,15.09,16.22,0.92,0.31,12.09,13.64,5.7,3.66,12.89,18.62,10.65,3.86,21.26,6.13,1.78,12.38,10.59,5.71,6.72,12.44,1.42
2012,10.17,16.93,12.72,1.6,5.87,1.17,9.15,3.0,14.29,11.58,5.61,2.26,6.59,7.39,4.63,10.66,20.69,9.4,9.75,12.25,5.13,6.83,8.88,19.9,0.48,11.76,1.72,2.75,10.92,9.97,0.44,0.3,6.26,6.09,6.31,8.12,8.12,10.62,12.28,2.08,11.62,9.73,0.57,8.43,7.22,7.85,5.96,7.09,0.21
2013,12.81,20.36,16.82,3.17,0.87,1.7,13.55,13.0,16.09,23.4,8.7,0.72,11.07,12.58,7.62,17.15,19.77,12.85,11.3,11.28,7.7,5.55,14.3,20.87,3.13,17.25,5.29,6.19,10.69,13.31,1.82,0.27,9.42,9.96,11.42,2.55,8.68,11.32,18.24,6.21,19.2,9.15,0.96,12.91,7.68,5.5,7.48,9.28,1.37
2014,10.23,15.79,15.17,3.06,5.33,1.66,13.53,8.0,15.71,17.34,11.68,2.29,10.81,11.65,6.9,11.96,17.61,13.75,11.51,14.99,6.2,5.96,10.1,19.04,1.65,12.8,3.75,6.86,13.51,14.47,1.62,0.55,8.5,6.97,7.51,5.19,8.02,13.09,14.5,3.69,17.68,9.38,1.06,10.37,8.21,8.22,8.02,7.48,1.24
2015,13.73,17.56,21.49,2.13,3.03,2.64,8.3,8.0,16.79,18.85,11.65,2.6,14.5,13.6,9.29,15.62,22.72,10.61,10.73,7.75,5.25,7.4,17.04,17.78,1.59,15.44,3.99,7.03,9.53,10.44,3.75,0.88,7.89,9.14,15.51,5.1,7.73,9.32,17.24,5.16,18.81,16.76,1.43,10.4,7.87,9.68,9.09,9.86,1.19
2016,9.99,14.26,15.84,2.21,6.76,1.46,7.03,11.0,16.5,11.79,9.56,2.16,9.21,11.16,8.89,11.8,22.44,7.44,9.72,12.02,4.42,8.01,11.04,16.8,1.34,12.65,4.95,6.93,6.88,8.26,2.23,0.93,7.77,6.21,9.15,5.7,6.78,10.58,11.4,3.48,15.72,12.4,1.49,9.97,5.7,6.9,9.32,8.92,1.57
2017,11.1,22.22,14.78,1.48,7.16,2.24,9.75,16.0,16.55,15.45,7.74,1.71,9.49,12.76,8.54,10.01,18.53,11.81,9.55,12.26,7.7,6.43,11.89,18.3,1.62,13.58,1.57,7.28,11.47,12.19,2.15,1.09,9.97,10.02,12.62,5.63,10.86,14.74,13.87,3.67,15.51,11.69,0.85,8.43,6.81,8.05,6.93,8.67,1.1
2018,9.91,20.99,21.63,2.37,4.88,2.2,19.05,23.0,15.94,18.34,12.37,1.25,12.06,14.13,9.13,15.3,20.11,17.21,18.77,11.52,7.31,6.45,11.88,20.88,1.83,20.1,3.01,7.92,13.12,19.95,1.59,0.47,10.17,11.25,11.61,2.49,16.51,21.68,17.16,4.17,19.83,13.84,0.37,16.72,6.15,5.89,9.91,14.57,1.64
2019,11.44,17.76,21.09,2.96,6.98,1.59,13.36,8.0,16.78,17.7,9.73,1.94,12.85,11.89,10.14,18.29,20.47,14.36,8.39,12.0,7.6,8.76,15.97,20.19,1.62,14.21,4.78,8.46,11.66,14.89,1.83,0.5,8.49,10.67,14.96,2.23,11.63,16.91,12.64,7.41,21.92,10.62,0.2,9.66,9.44,4.0,10.52,6.92,1.33
2020,9.35,19.85,18.9,0.7,2.32,1.31,9.4,-999.0,18.78,21.57,7.02,1.37,11.17,10.05,6.71,13.2,24.2,10.11,14.98,13.76,7.73,6.34,13.19,20.3,0.92,20.5,2.25,4.17,10.96,11.51,0.71,0.26,7.13,7.19,9.59,2.4,8.35,11.64,18.88,2.5,19.73,10.08,0.15,15.23,4.88,7.88,8.23,9.1,0.25
2021,9.0,18.15,14.19,2.82,4.46,2.1,12.88,-999.0,16.53,18.79,7.57,0.59,11.05,11.68,7.47,14.57,22.37,14.6,10.29,7.53,6.7,4.96,13.68,18.43,0.87,11.64,3.21,6.62,9.67,12.25,3.22,0.94,9.77,8.91,8.76,2.94,11.14,14.08,11.16,3.03,17.8,10.5,2.08,9.6,5.72,6.77,6.73,6.57,0.76
2022,11.7,20.22,19.61,1.31,3.69,1.46,9.78,-999.0,17.98,14.68,5.16,2.53,8.72,8.8,5.77,11.52,18.71,8.74,12.22,9.02,4.76,4.67,10.89,23.04,1.45,13.72,3.92,3.44,11.6,12.24,1.78,0.79,9.29,8.84,8.55,4.7,9.35,14.49,14.1,3.52,18.3,7.57,0.48,11.44,9.89,5.73,7.6,10.24,0.8
2023,12.04,15.86,17.77,2.07,6.89,2.08,19.17,-999.0,16.71,15.57,5.46,1.09,7.77,7.64,6.15,11.28,15.63,17.73,9.38,18.07,5.26,4.98,7.82,16.62,2.3,12.78,2.28,5.07,17.14,14.12,1.15,0.83,8.49,6.87,11.38,3.29,7.78,19.64,15.52,5.49,13.1,8.77,0.56,8.85,9.74,3.96,4.61,5.86,1.38
2024,9.68,17.08,18.2,1.36,6.21,1.85,14.17,-999.0,17.78,22.29,9.46,1.73,9.39,9.53,8.48,12.24,28.64,11.69,9.47,11.76,5.32,6.7,13.14,19.87,1.65,15.64,3.53,5.83,11.34,13.59,1.37,0.23,7.45,7.79,10.77,4.78,9.76,19.11,16.02,3.67,16.29,12.51,0.93,12.01,7.92,4.32,10.36,6.36,0.47
