Year,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1975,14.17,-999,-999,0.0,-999,0.56,-999,-999,-999,-999,0.02,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.22,0.0,-999,0.38,-999,0.07,0.0,0.23,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.0,-999,-999,0.04,-999,0.01,0.0,0.14,0.0,0.14
1976,10.11,-999,-999,0.0,-999,0.45,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,1.01,0.04,1.19,0.0,-999,0.2,-999,0.47,0.0,0.53,-999,0.0,0.0,0.32,0.0,-999,0.0,0.0,-999,-999,0.08,-999,-999,0.03,-999,0.17,0.0,0.19,0.0,0.2
1977,6.01,-999,-999,0.0,-999,0.0,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.09,3.39,0.0,-999,0.62,-999,2.25,0.0,0.1,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.39,-999,-999,0.03,-999,0.01,0.0,0.62,0.0,0.12
1978,2.46,-999,-999,0.0,-999,0.15,-999,-999,-999,-999,0.0,0.19,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.05,0.4,0.0,-999,1.03,-999,0.79,0.0,0.19,-999,0.0,0.0,0.16,0.0,-999,0.0,0.0,-999,-999,0.13,-999,-999,0.17,-999,0.01,0.0,0.0,0.0,1.06
1979,11.7,-999,-999,0.0,-999,1.12,-999,-999,-999,-999,0.07,0.29,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.7,2.97,0.0,-999,1.17,-999,2.64,0.0,0.65,-999,0.0,0.0,0.72,0.0,-999,0.0,0.25,-999,-999,0.07,-999,-999,0.53,-999,0.34,0.0,1.32,0.0,2.3
1980,13.67,-999,-999,0.0,-999,0.0,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.37,0.0,-999,0.47,-999,0.88,0.0,0.26,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.07,-999,-999,0.08,-999,0.17,0.0,0.0,0.0,0.33
1981,3.68,-999,-999,0.0,-999,0.0,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.81,0.06,0.55,0.0,-999,0.12,-999,0.01,0.0,0.4,-999,0.0,0.0,0.38,0.0,-999,0.0,0.0,-999,-999,0.09,-999,-999,0.03,-999,0.67,0.0,0.0,0.0,0.04
1982,6.86,-999,-999,0.0,-999,0.67,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.1,4.27,0.0,-999,1.03,-999,3.47,0.0,0.27,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.78,-999,-999,0.25,-999,0.01,0.0,1.3,0.0,0.78
1983,4.85,-999,-999,0.0,-999,0.11,-999,-999,-999,-999,0.02,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.06,2.04,0.0,-999,2.1,-999,2.78,0.13,0.27,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.83,-999,-999,0.03,-999,0.01,0.0,0.93,0.0,2.52
1984,8.33,-999,-999,0.0,-999,0.67,-999,-999,-999,-999,0.0,0.19,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.21,0.81,0.0,-999,0.41,-999,0.37,0.0,0.64,-999,0.0,0.0,0.16,0.0,-999,0.0,0.0,-999,-999,0.03,-999,-999,0.28,-999,0.01,0.0,0.46,0.0,0.65
1985,5.11,-999,-999,0.5,-999,0.45,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.14,2.51,0.0,-999,1.14,-999,2.06,0.0,0.19,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.26,-999,-999,0.35,-999,0.01,0.0,0.75,0.0,0.89
1986,3.76,-999,-999,0.0,-999,0.0,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.26,0.0,-999,0.11,-999,0.46,0.0,0.19,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.0,-999,-999,0.03,-999,0.01,0.0,0.1,0.0,0.05
1987,3.58,-999,-999,0.0,-999,0.0,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.62,0.0,-999,0.01,-999,0.49,0.0,0.27,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.0,-999,-999,0.08,-999,0.01,0.0,0.0,0.0,0.15
1988,2.4,-999,-999,-999.0,-999,0.0,-999,-999,-999,-999,0.08,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.15,2.17,0.0,-999,0.13,-999,0.34,0.13,0.23,-999,0.0,0.13,0.0,0.0,-999,0.0,0.0,-999,-999,1.46,-999,-999,0.03,-999,0.01,0.0,0.12,0.0,0.13
1989,16.87,-999,-999,0.0,-999,0.92,-999,-999,-999,-999,0.06,0.06,0.0,0.0,0.25,-999,-999,-999,-999,0.0,0.01,2.08,0.0,-999,2.53,-999,5.16,0.47,0.41,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,1.25,-999,-999,1.52,-999,0.01,0.0,0.0,0.0,1.95
1990,18.88,-999,-999,0.0,-999,0.33,-999,-999,-999,-999,0.0,0.48,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.74,0.0,-999,2.2,-999,2.04,0.03,0.1,-999,0.0,1.09,0.0,0.0,-999,0.0,0.0,-999,-999,0.72,-999,-999,0.52,-999,0.01,0.0,0.0,0.0,2.52
1991,7.57,-999,-999,0.0,-999,0.0,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.2,0.0,-999,0.38,-999,0.3,0.0,0.1,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.0,-999,-999,0.03,-999,0.01,0.0,0.0,0.0,0.09
1992,7.01,-999,-999,0.0,-999,0.0,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.08,0.0,-999,0.08,-999,0.1,0.0,0.31,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.0,-999,-999,0.03,-999,0.01,0.0,0.0,0.0,0.11
1993,7.78,-999,-999,0.0,-999,0.0,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,1.01,0.01,0.52,0.0,-999,0.15,-999,1.22,0.0,0.4,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.07,-999,-999,0.03,-999,0.33,0.0,0.0,0.0,0.15
1994,7.79,-999,-999,-999.0,-999,0.0,-999,-999,-999,-999,0.14,0.0,0.0,0.24,0.0,-999,-999,-999,-999,2.24,0.36,3.83,0.0,-999,0.6,-999,4.0,0.0,0.46,-999,0.0,0.0,0.57,0.5,-999,0.0,0.0,-999,-999,1.22,-999,-999,0.03,-999,0.74,0.0,1.93,1.36,0.05
1995,7.96,-999,-999,0.0,-999,0.0,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.0,0.0,-999,0.17,-999,0.05,0.0,0.32,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.11,-999,-999,0.03,-999,0.01,0.0,0.0,0.0,0.05
1996,9.09,-999,-999,0.0,-999,0.23,-999,-999,-999,-999,0.88,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.66,6.16,0.0,-999,2.0,-999,6.78,0.13,0.23,-999,0.0,0.0,0.51,0.0,-999,0.0,0.0,-999,-999,2.29,-999,-999,0.24,-999,0.01,0.0,2.93,0.0,1.16
1997,7.05,-999,-999,0.0,-999,0.0,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.06,0.37,0.0,-999,0.81,-999,0.75,0.0,0.36,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.07,-999,-999,0.04,-999,0.01,0.0,0.13,0.0,0.37
1998,3.01,-999,-999,0.0,-999,0.0,-999,-999,-999,-999,0.0,0.11,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.0,0.0,-999,0.51,-999,0.4,0.0,0.1,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.16,-999,-999,0.03,-999,0.01,0.0,0.0,0.0,0.21
1999,16.05,-999,-999,0.0,-999,0.0,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.08,0.0,-999,0.01,-999,0.26,0.0,0.27,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.04,-999,-999,0.03,-999,0.17,0.0,0.0,0.0,0.05
2000,5.37,-999,-999,0.0,-999,0.0,-999,-999,-999,-999,0.03,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.06,0.0,-999,0.01,-999,0.01,0.0,0.34,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.0,-999,-999,0.04,-999,0.01,0.0,0.0,0.0,0.07
2001,4.75,-999,-999,-999.0,-999,0.0,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.08,0.0,-999,0.04,-999,0.01,0.0,0.11,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.0,-999,-999,0.08,-999,0.01,0.0,0.0,0.0,0.06
2002,2.22,-999,-999,-999.0,-999,0.0,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.0,0.0,-999,0.18,-999,0.0,0.0,0.1,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.0,-999,-999,0.18,-999,0.02,0.0,0.0,0.0,0.15
2003,3.32,-999,-999,-999.0,-999,0.0,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.0,0.0,-999,0.43,-999,0.54,0.0,0.44,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.0,-999,-999,0.04,-999,0.02,0.0,0.0,0.0,0.13
2004,5.09,-999,-999,0.0,-999,0.29,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.86,0.0,-999,0.31,-999,1.77,0.0,0.74,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.0,-999,-999,0.04,-999,0.33,0.0,0.0,0.0,0.11
2005,5.09,-999,-999,0.0,-999,0.63,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,1.59,0.0,-999,0.6,-999,1.63,0.0,0.1,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.2,-999,-999,0.08,-999,0.01,0.0,0.0,0.0,0.12
2006,7.91,-999,-999,0.0,-999,0.13,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.0,0.0,-999,0.04,-999,0.04,0.0,0.1,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.0,-999,-999,0.04,-999,0.01,0.0,0.0,0.0,0.43
2007,9.24,-999,-999,0.0,-999,0.0,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.04,0.0,-999,0.07,-999,0.37,0.0,0.26,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.26,-999,-999,0.03,-999,0.01,0.0,0.0,0.0,0.16
2008,8.94,-999,-999,0.0,-999,0.45,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.24,0.0,-999,0.55,-999,0.67,0.0,0.19,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.0,-999,-999,0.08,-999,0.01,0.0,0.0,0.0,0.07
2009,9.92,-999,-999,0.0,-999,0.0,-999,-999,-999,-999,0.38,0.0,0.49,0.0,0.0,-999,-999,-999,-999,0.0,0.01,1.22,0.0,-999,0.64,-999,1.7,0.0,0.23,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.31,-999,-999,0.0,-999,0.01,0.0,0.21,0.0,0.11
2010,6.48,-999,-999,0.0,-999,0.0,-999,-999,-999,-999,0.07,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.49,0.0,-999,0.39,-999,0.37,0.0,0.1,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.17,-999,-999,0.04,-999,0.01,0.0,0.0,0.0,0.13
2011,7.46,-999,-999,0.0,-999,0.78,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.47,0.0,-999,0.63,-999,0.12,0.0,0.14,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.16,-999,-999,0.08,-999,0.01,0.0,0.19,0.0,0.52
2012,15.37,-999,-999,0.0,-999,0.0,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.0,0.0,-999,0.01,-999,0.01,0.0,0.1,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.0,-999,-999,0.03,-999,0.01,0.0,0.0,0.0,0.01
2013,4.82,-999,-999,0.0,-999,0.11,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.04,0.0,-999,0.46,-999,0.35,0.0,0.14,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.04,-999,-999,0.08,-999,0.01,0.0,0.0,0.0,0.13
2014,1.29,-999,-999,0.0,-999,0.0,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.83,0.0,-999,0.44,-999,0.49,0.0,0.15,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.07,-999,-999,0.02,-999,0.01,0.0,0.13,0.0,0.46
2015,5.71,-999,-999,0.0,-999,0.0,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.73,0.0,0.0,-999,0.01,-999,0.13,0.0,0.57,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.01,-999,-999,0.08,-999,0.01,0.0,0.0,0.0,0.04
2016,1.01,-999,-999,0.0,-999,0.23,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.07,0.0,-999,0.27,-999,0.06,0.0,0.27,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.43,-999,-999,0.12,-999,0.01,0.0,0.0,0.0,0.13
2017,6.37,-999,-999,-999.0,-999,0.11,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.15,0.0,-999,0.2,-999,0.72,0.0,0.19,-999,-999.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.11,-999,-999,0.17,-999,0.01,0.0,0.0,0.0,0.39
2018,2.33,-999,-999,-999.0,-999,0.0,-999,-999,-999,-999,0.01,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.24,0.04,0.0,-999,0.52,-999,0.47,0.05,0.19,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.56,-999,-999,0.08,-999,0.01,0.0,0.0,0.0,0.07
2019,4.33,-999,-999,-999.0,-999,0.0,-999,-999,-999,-999,0.27,0.0,0.82,0.0,0.0,-999,-999,-999,-999,0.0,0.13,2.6,0.0,-999,0.64,-999,2.35,0.0,0.14,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.34,-999,-999,0.03,-999,0.01,0.0,0.8,0.0,0.04
2020,9.71,-999,-999,-999.0,-999,0.0,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.0,0.0,-999,0.0,-999,0.21,0.0,0.15,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.08,-999,-999,0.03,-999,0.01,0.0,0.12,0.0,0.04
2021,6.7,-999,-999,-999.0,-999,0.0,-999,-999,-999,-999,0.1,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,1.36,0.0,-999,1.03,-999,2.66,0.64,0.1,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.37,-999,-999,0.03,-999,0.01,0.0,0.41,0.0,0.08
2022,5.95,-999,-999,-999.0,-999,0.0,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,1.8,0.0,-999,0.78,-999,2.28,0.0,0.14,-999,0.0,0.0,0.16,0.0,-999,0.0,0.0,-999,-999,0.01,-999,-999,0.03,-999,0.01,0.0,0.07,0.0,0.54
2023,2.28,-999,-999,-999.0,-999,0.0,-999,-999,-999,-999,0.0,0.01,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.0,0.0,-999,0.2,-999,0.44,0.0,0.19,-999,0.0,0.0,0.22,0.0,-999,0.0,0.0,-999,-999,0.01,-999,-999,0.03,-999,0.02,0.0,0.0,0.0,0.62
2024,8.28,-999,-999,0.0,-999,0.0,-999,-999,-999,-999,0.0,0.01,0.0,0.0,0.0,-999,-999,-999,-999,0.0,0.01,0.0,0.0,-999,1.94,-999,0.64,0.0,0.1,-999,0.0,0.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.23,-999,-999,0.03,-999,0.02,0.0,0.0,0.0,0.89
