Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1959,86.01,89.95,59.75,123.63,173.0,145.83,120.24,73.61,130.48
1960,60.41,85.36,75.37,109.13,171.22,136.79,124.72,57.68,133.16
1961,69.99,92.26,77.34,99.65,165.58,129.95,114.9,65.9,119.89
1962,60.53,79.03,65.03,119.42,178.77,138.44,123.25,56.52,118.52
1963,60.24,99.29,69.43,118.84,190.48,132.35,128.79,67.39,107.72
1964,61.68,81.94,52.55,108.96,167.04,129.35,116.08,61.38,118.2
1965,62.85,68.86,62.49,113.52,177.45,134.54,100.04,43.71,114.05
1966,66.26,89.05,75.4,95.77,159.22,122.66,123.77,65.07,131.17
1967,58.12,83.13,90.84,93.83,172.14,118.12,109.73,49.2,120.76
1968,58.07,73.86,61.45,95.98,166.61,130.85,106.33,50.82,115.61
1969,60.67,83.56,72.99,104.9,163.52,126.45,116.76,64.03,120.21
1970,68.26,98.09,76.99,112.7,168.03,143.17,109.01,76.77,117.68
1971,64.66,84.33,64.97,107.87,176.95,128.86,109.42,64.02,110.42
1972,47.28,78.61,71.25,92.4,176.65,115.33,117.36,55.0,115.93
1973,66.48,83.11,69.4,102.57,170.81,134.55,110.51,58.29,118.56
1974,54.08,81.96,78.12,86.44,170.66,122.8,119.24,53.04,123.13
1975,62.72,80.45,64.22,102.02,173.75,129.36,107.58,62.2,110.59
1976,55.92,93.91,57.66,96.96,158.45,121.08,108.83,78.37,115.55
1977,61.02,88.1,65.45,117.44,179.08,140.94,121.11,59.73,118.36
1978,59.98,84.71,54.61,105.37,181.72,137.4,120.98,61.32,119.08
1979,56.49,86.93,77.12,96.2,159.5,111.81,121.76,52.86,125.88
1980,64.4,95.05,57.61,110.4,164.63,133.7,116.71,70.98,111.31
1981,54.03,86.42,64.51,96.71,167.71,132.74,113.69,49.06,124.4
1982,50.66,71.98,57.71,98.76,176.63,131.14,103.35,49.15,97.89
1983,74.28,85.16,52.82,105.08,157.68,124.88,108.92,72.05,104.29
1984,59.76,85.97,64.21,99.63,169.49,130.53,113.5,59.68,119.46
1985,58.27,77.68,63.45,98.71,176.56,144.78,112.2,51.42,109.81
1986,51.89,76.96,69.86,110.81,175.7,146.14,113.41,51.35,111.6
1987,59.22,90.37,82.96,117.02,174.14,135.27,121.7,71.48,120.02
1988,62.16,103.81,78.25,110.45,161.33,121.9,126.66,80.92,124.65
1989,54.84,87.05,64.61,92.98,166.07,131.84,131.24,61.06,118.89
1990,58.77,87.03,71.36,91.53,172.89,143.01,116.75,58.34,124.66
1991,76.29,87.73,71.25,121.88,171.34,142.5,116.79,70.78,119.53
1992,41.69,64.58,80.35,79.06,151.44,112.67,117.45,32.18,130.64
1993,62.22,48.41,53.29,87.55,155.75,134.4,109.97,38.25,108.9
1994,56.5,87.44,81.25,95.86,167.57,123.62,128.06,51.53,118.5
1995,70.21,72.62,64.65,100.11,166.0,129.17,107.9,65.71,110.75
1996,51.91,76.26,68.01,89.64,159.89,125.54,125.77,49.87,124.11
1997,49.38,80.25,68.2,83.52,153.77,118.39,117.83,48.62,126.51
1998,68.13,85.31,73.13,111.81,177.57,137.84,115.67,71.46,91.79
1999,69.1,69.02,67.44,104.05,171.4,119.11,116.09,57.57,115.87
2000,44.04,85.41,64.72,96.21,172.62,127.3,130.78,50.78,113.61
2001,66.35,86.31,77.81,101.26,165.66,133.69,134.39,60.59,134.72
2002,73.53,85.54,69.72,113.29,169.15,136.76,126.41,68.74,118.5
2003,53.23,90.19,87.69,86.82,164.87,114.37,129.55,63.34,125.34
2004,49.51,68.14,73.18,93.73,170.92,129.97,117.59,43.26,123.56
2005,77.82,83.26,63.48,116.69,167.93,133.01,113.06,68.08,106.64
2006,55.31,95.46,79.05,95.71,171.59,124.75,114.83,63.57,118.37
2007,70.91,88.92,71.79,126.01,184.67,149.23,129.62,72.49,120.16
2008,54.63,76.3,71.71,98.75,160.0,124.39,118.65,51.59,130.45
2009,40.73,66.99,76.77,82.0,150.62,119.67,113.17,35.59,118.19
2010,74.17,76.72,59.2,120.77,177.19,145.56,120.48,65.13,106.99
2011,64.81,82.13,64.31,104.06,173.34,135.93,120.62,61.88,107.64
2012,71.65,103.82,74.71,115.53,181.79,134.7,138.33,75.93,131.0
2013,55.43,80.64,76.94,93.89,157.05,114.02,117.61,54.15,128.72
2014,52.43,73.15,75.91,93.0,163.16,123.39,118.89,42.86,142.33
2015,70.24,84.94,86.04,101.22,173.62,131.49,121.09,55.65,138.98
2016,80.83,85.53,70.25,117.65,182.36,139.31,121.64,59.42,124.07
2017,59.0,86.72,80.55,105.89,178.22,138.85,125.9,49.54,136.14
2018,71.87,83.59,72.14,120.22,175.64,143.01,131.64,67.72,133.39
2019,60.03,72.01,66.95,105.74,171.72,144.96,116.36,49.45,121.83
2020,72.0,91.36,73.69,99.98,163.36,121.6,135.38,62.17,150.45
2021,61.98,100.15,84.28,105.83,163.52,132.33,127.09,71.39,132.67
2022,68.33,94.45,80.98,108.06,175.77,136.42,127.57,58.6,137.9
2023,59.28,89.11,88.81,107.69,181.86,128.43,120.0,67.92,121.73
2024,68.92,90.15,82.59,113.58,182.51,135.19,133.95,60.25,138.98
