Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1962,0.0,0.0,0.0,0.01,0.08,0.0,3.56,0.0,3.75
1963,0.01,0.02,0.0,0.01,0.17,0.01,2.87,0.0,4.12
1964,0.0,0.15,0.0,0.02,0.24,0.04,2.33,0.02,4.44
1965,0.0,0.0,0.0,0.01,0.06,0.0,2.34,0.0,2.75
1966,0.02,0.06,0.0,0.06,0.14,0.02,3.43,0.0,4.9
1967,0.0,0.0,0.06,0.01,0.05,0.0,2.53,0.0,5.12
1968,0.01,0.0,0.0,0.01,0.06,0.06,1.19,0.01,3.0
1969,0.0,0.02,0.0,0.03,0.53,0.05,6.21,0.0,6.52
1970,0.0,0.01,0.0,0.01,0.18,0.04,5.24,0.02,6.53
1971,0.0,0.0,0.0,0.0,0.07,0.01,4.35,0.0,6.5
1972,0.06,0.01,0.0,0.04,0.19,0.01,3.48,0.0,4.65
1973,0.02,0.01,0.0,0.01,0.11,0.0,3.53,0.0,5.34
1974,0.0,0.03,0.0,0.01,0.13,0.0,3.9,0.0,4.49
1975,0.01,0.01,0.0,0.01,0.32,0.03,3.37,0.0,4.11
1976,0.0,0.08,0.0,0.01,0.12,0.0,3.54,0.02,3.11
1977,0.01,0.04,0.0,0.07,0.31,0.21,6.37,0.01,5.19
1978,0.02,0.01,0.0,0.01,0.35,0.05,4.28,0.0,6.2
1979,0.0,0.0,0.0,0.02,0.21,0.04,5.14,0.0,3.0
1980,0.06,0.09,0.0,0.47,2.27,0.21,6.02,0.0,4.93
1981,0.03,0.0,0.0,0.0,0.72,0.15,7.54,0.0,6.58
1982,0.07,0.04,0.0,0.01,0.21,0.0,5.93,0.0,4.11
1983,0.01,0.01,0.0,0.15,0.29,0.27,5.46,0.03,4.29
1984,0.0,0.01,0.06,0.03,0.11,0.01,4.17,0.0,5.88
1985,0.02,0.01,0.0,0.01,0.29,0.05,6.15,0.0,5.15
1986,0.0,0.03,0.0,0.05,0.38,0.54,3.79,0.01,4.15
1987,0.09,0.01,0.0,0.03,0.43,0.07,3.04,0.01,3.64
1988,0.14,0.14,0.0,0.14,0.27,0.1,5.31,0.18,7.09
1989,0.02,0.0,0.0,0.04,0.23,0.05,4.67,0.01,5.73
1990,0.14,0.02,0.06,0.06,0.29,0.13,4.24,0.01,6.25
1991,0.02,0.02,0.13,0.03,0.14,0.15,4.06,0.02,2.54
1992,0.02,0.0,0.07,0.01,0.3,0.13,3.5,0.0,4.7
1993,0.06,0.0,0.0,0.05,0.39,0.12,3.0,0.01,1.62
1994,0.0,0.0,0.11,0.03,0.23,0.02,4.7,0.0,5.83
1995,0.06,0.01,0.0,0.19,0.39,0.1,3.39,0.11,5.65
1996,0.01,0.0,0.0,0.03,0.5,0.04,4.44,0.0,9.04
1997,0.0,0.0,0.0,0.05,0.4,0.2,3.6,0.0,6.76
1998,0.0,0.03,0.07,0.1,1.62,0.3,3.69,0.0,9.34
1999,0.34,0.0,0.0,0.19,0.57,0.44,3.86,0.02,3.77
2000,0.0,0.0,0.0,0.03,0.65,0.08,5.71,0.0,5.65
2001,0.06,0.03,0.07,0.04,0.43,0.08,5.66,0.01,6.69
2002,0.09,0.07,0.06,0.07,0.38,0.15,6.34,0.04,7.75
2003,0.03,0.01,0.04,0.01,0.38,0.42,7.2,0.0,4.79
2004,0.0,0.0,0.0,0.0,0.48,0.05,4.22,0.0,4.68
2005,0.02,0.0,0.0,0.05,0.7,0.35,5.84,0.02,5.78
2006,0.18,0.11,0.0,0.13,0.55,0.32,7.25,0.15,9.82
2007,0.08,0.0,0.0,0.09,0.83,0.52,7.36,0.0,8.39
2008,0.02,0.01,0.0,0.03,0.65,0.15,5.08,0.02,6.02
2009,0.0,0.01,0.0,0.02,0.78,0.27,6.14,0.0,8.06
2010,0.41,0.0,0.0,0.13,2.18,0.84,9.7,0.0,6.86
2011,0.32,0.06,0.0,0.42,3.1,0.45,8.95,0.11,5.98
2012,0.14,0.05,0.0,0.51,0.94,0.33,8.62,0.02,8.65
2013,0.12,0.0,0.0,0.01,0.42,0.11,8.56,0.02,9.12
2014,0.0,0.0,0.0,0.04,0.37,0.36,7.15,0.0,7.69
2015,0.03,0.0,0.41,0.06,1.02,0.08,9.07,0.0,8.86
2016,0.13,0.0,0.0,0.13,1.19,0.36,8.7,0.0,7.75
2017,0.03,0.01,0.07,0.06,0.62,0.21,7.81,0.0,8.99
2018,0.09,0.0,0.0,0.04,0.65,0.23,7.64,0.02,11.54
2019,0.2,0.01,0.0,0.08,1.43,0.45,6.86,0.0,6.82
2020,0.18,0.0,0.0,0.0,1.37,0.23,8.18,0.0,9.86
2021,0.01,0.0,0.15,0.09,0.62,0.21,7.04,0.0,14.05
2022,0.08,0.06,0.02,0.36,1.91,0.17,8.12,0.0,14.56
2023,0.06,0.01,0.0,0.27,3.52,0.15,7.98,0.01,9.88
2024,0.23,0.0,0.0,0.08,2.04,0.27,14.11,0.0,15.43
