Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1977,73.04,94.54,41.0,58.56,19.99,36.98,66.87,95.16,25.45
1978,87.26,111.09,40.2,64.69,20.12,29.01,61.04,111.22,20.02
1979,61.12,108.98,46.95,58.08,17.51,24.95,73.45,102.34,25.07
1980,80.65,93.96,34.14,50.9,11.77,24.14,58.19,101.72,19.44
1981,67.05,81.37,23.85,46.89,13.98,29.82,52.92,85.91,15.29
1982,74.53,104.42,44.94,49.74,12.43,19.02,65.07,98.83,25.42
1983,57.58,86.27,29.63,36.16,10.99,16.56,56.01,83.12,13.41
1984,63.76,91.28,43.71,40.1,9.63,17.8,69.67,90.83,24.15
1985,75.16,109.05,69.99,58.66,18.74,25.82,65.85,100.21,31.57
1986,65.73,79.39,28.2,40.88,8.92,17.25,50.19,88.7,16.97
1987,61.61,80.39,35.21,25.85,4.83,12.27,65.36,72.61,24.47
1988,71.43,96.24,38.38,51.18,12.83,26.98,73.46,98.35,25.35
1989,83.92,102.38,42.54,52.86,15.41,20.87,71.64,111.95,28.25
1990,49.09,89.13,40.6,21.95,4.59,5.13,65.43,89.05,32.15
1991,59.73,90.63,34.13,37.03,6.3,12.1,66.22,93.19,25.99
1992,66.74,80.71,29.16,26.55,4.2,10.27,63.35,76.88,23.26
1993,69.49,102.03,50.65,40.68,7.38,14.54,64.93,93.76,27.7
1994,71.1,94.14,33.56,36.05,9.38,15.89,61.89,93.23,26.99
1995,67.33,90.28,27.41,50.57,9.72,19.01,49.6,99.89,13.35
1996,68.89,106.55,33.31,53.29,16.25,23.96,59.66,107.87,15.97
1997,63.47,98.14,32.85,33.53,7.95,13.53,67.05,92.3,20.9
1998,41.94,73.73,25.27,20.36,3.97,7.34,54.88,60.38,17.15
1999,56.66,71.92,26.19,31.4,6.08,12.37,58.94,77.55,25.52
2000,68.33,101.87,34.0,48.7,13.23,24.63,58.0,90.83,20.64
2001,59.93,93.74,35.24,36.15,8.13,15.37,60.05,80.62,22.44
2002,57.65,101.15,39.23,33.22,8.95,15.28,71.18,88.17,26.45
2003,74.45,95.02,27.31,45.35,9.42,15.49,56.69,93.97,18.37
2004,70.2,80.76,26.93,41.75,9.88,19.69,55.4,86.05,18.78
2005,70.05,80.06,38.35,38.9,7.09,16.27,49.05,88.25,16.02
2006,44.44,84.57,35.86,22.27,5.79,9.0,65.32,67.28,25.24
2007,69.7,93.6,34.53,38.89,7.41,14.54,64.66,94.13,28.22
2008,66.09,104.58,44.64,50.42,9.09,15.11,69.15,105.37,26.5
2009,70.3,100.06,46.52,46.9,9.7,19.05,68.25,90.1,26.57
2010,54.8,93.86,26.55,52.55,15.31,25.83,60.76,87.67,15.09
2011,62.68,94.4,42.29,33.71,9.7,10.57,71.11,90.68,26.74
2012,40.91,83.74,28.18,22.31,5.1,7.97,58.82,70.73,21.74
2013,63.81,109.65,43.74,48.96,6.81,13.58,75.05,110.63,29.02
2014,73.4,97.89,30.8,60.2,14.93,22.61,59.28,111.03,15.33
2015,72.26,78.1,24.11,43.72,9.38,19.48,51.31,78.65,17.15
2016,55.31,72.45,28.51,32.95,5.77,14.28,53.67,71.79,15.04
2017,57.91,80.67,37.52,29.39,5.45,10.27,46.29,80.78,17.82
2018,61.46,104.82,28.6,38.48,11.53,17.01,62.03,101.32,20.14
2019,67.2,105.96,41.56,36.28,6.01,9.53,64.48,98.06,17.91
2020,41.79,96.7,31.57,20.13,3.27,5.84,64.19,78.94,23.21
2021,51.62,81.65,28.29,27.47,5.4,6.28,58.77,79.0,18.34
2022,64.51,107.77,46.98,50.54,12.14,17.58,75.16,100.24,26.74
2023,35.19,97.6,33.77,16.95,2.26,5.03,64.5,72.3,25.01
2024,43.04,75.49,20.76,24.53,6.8,11.18,50.77,59.21,14.78
