Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1940,2.74,4.85,0.05,11.07,42.19,21.41,3.88,3.28,0.33
1941,3.02,3.73,0.46,13.87,65.93,29.45,2.12,4.27,0.96
1942,3.21,2.38,0.12,11.09,47.39,26.37,1.76,1.73,0.94
1943,3.64,4.13,0.02,18.53,60.74,25.05,2.23,1.67,0.83
1944,4.26,2.55,0.04,11.16,52.0,16.78,1.57,2.36,0.4
1945,2.31,2.35,0.1,7.09,50.23,21.93,1.68,0.75,1.31
1946,1.03,2.54,0.35,7.62,40.72,12.57,2.39,1.3,1.22
1947,3.7,5.99,0.08,14.42,50.4,13.92,2.75,6.31,0.49
1948,2.66,1.74,0.04,5.15,46.93,17.37,2.73,3.08,0.63
1949,6.46,3.0,0.0,13.86,51.93,26.53,2.8,5.08,0.81
1950,1.34,0.53,0.0,2.94,33.76,12.29,1.52,0.27,1.64
1951,1.83,1.09,0.07,5.5,49.95,17.63,2.06,0.42,0.93
1952,5.35,3.14,0.04,15.73,54.58,22.72,2.18,2.21,1.06
1953,3.32,4.95,0.08,13.99,54.23,17.78,3.9,3.05,1.42
1954,1.13,4.21,0.04,15.14,60.03,15.84,4.23,1.16,1.36
1955,6.83,7.71,0.13,13.79,42.65,21.13,1.38,5.77,1.0
1956,1.47,1.73,0.1,7.35,34.73,14.33,2.24,0.7,1.09
1957,2.15,3.69,0.0,8.73,45.58,15.45,3.01,1.53,0.74
1958,1.93,1.35,0.21,5.01,48.76,21.57,3.79,0.62,1.5
1959,5.72,3.29,0.08,10.12,43.98,22.18,3.87,4.13,2.7
1960,0.9,2.31,0.28,4.01,41.35,16.74,3.89,1.76,2.66
1961,3.21,1.68,0.5,5.34,28.5,14.19,3.8,1.27,4.94
1962,0.85,0.67,0.0,4.55,44.07,9.75,1.79,0.2,0.34
1963,1.63,3.72,0.04,5.53,41.21,8.3,2.9,0.97,0.8
1964,2.15,3.98,0.04,8.75,44.58,17.12,3.48,3.29,1.07
1965,1.7,0.95,0.22,4.04,37.71,12.27,1.35,0.71,0.76
1966,2.03,3.62,0.04,7.76,40.45,13.72,3.98,1.99,1.14
1967,1.1,0.38,0.11,2.39,31.84,7.42,2.9,0.45,3.62
1968,3.54,2.64,0.4,12.97,39.8,17.33,1.61,3.35,1.17
1969,3.29,2.22,0.17,9.25,47.59,18.33,4.88,1.53,0.83
1970,2.04,3.39,0.16,9.56,48.38,13.41,4.35,2.34,1.38
1971,2.07,1.62,0.16,5.41,36.4,7.78,3.66,1.51,2.77
1972,2.63,1.39,0.04,7.29,34.14,9.96,2.64,1.99,1.81
1973,3.93,2.21,0.04,6.91,43.55,12.96,2.92,3.13,1.12
1974,1.71,3.02,0.06,5.78,30.08,7.83,2.95,1.58,1.55
1975,2.44,3.46,0.23,7.39,38.59,10.54,2.17,2.25,1.09
1976,1.46,2.57,0.09,4.15,23.04,6.32,2.31,1.75,1.16
1977,3.46,3.38,0.16,14.08,52.19,16.33,4.59,2.94,2.42
1978,2.81,2.66,0.12,9.86,46.05,12.46,3.0,0.8,2.09
1979,3.6,1.1,0.0,6.06,41.31,12.01,2.4,0.56,0.76
1980,3.31,3.64,0.0,17.09,58.13,18.65,3.47,1.24,2.12
1981,2.52,1.99,0.04,9.06,48.97,20.08,4.13,0.92,1.38
1982,2.04,1.81,0.09,6.54,46.59,12.58,3.08,0.83,0.95
1983,2.82,5.72,0.09,14.99,47.41,18.41,3.18,3.1,1.91
1984,3.51,1.39,0.15,6.01,33.15,10.89,2.6,0.93,4.25
1985,2.31,1.32,0.05,6.03,45.63,9.84,3.04,1.07,1.73
1986,2.61,2.77,0.12,9.99,55.32,23.7,3.27,2.41,0.45
1987,4.14,3.82,0.04,10.98,50.95,23.23,2.1,4.47,0.74
1988,7.16,6.56,0.02,16.63,49.55,21.15,3.48,6.9,2.5
1989,3.54,2.96,0.0,8.29,45.52,14.73,3.1,1.62,0.84
1990,2.54,3.5,0.24,9.53,51.82,16.15,4.48,1.66,2.89
1991,3.83,4.44,0.02,13.61,58.39,28.63,2.23,3.8,1.63
1992,1.34,0.38,0.4,4.6,37.38,15.59,1.96,0.27,1.55
1993,4.71,1.32,0.0,14.27,56.17,24.56,2.6,0.7,0.92
1994,4.49,1.16,0.45,8.08,43.82,18.23,4.96,1.21,0.8
1995,5.44,4.39,0.08,15.51,60.0,23.44,2.97,4.52,1.37
1996,1.56,1.94,0.04,7.39,46.98,16.8,4.29,1.95,2.7
1997,2.24,2.3,0.1,8.14,47.14,16.1,2.99,1.46,1.42
1998,3.18,2.44,0.48,12.66,75.58,23.93,4.94,1.0,3.71
1999,6.65,4.27,0.12,15.81,57.22,23.19,4.4,3.28,1.44
2000,2.84,3.47,0.21,9.73,55.19,15.32,7.38,0.76,1.77
2001,3.89,5.17,0.06,13.22,53.44,13.53,4.79,5.31,1.49
2002,6.24,6.84,0.35,14.87,58.53,19.67,7.05,4.27,1.44
2003,3.96,2.72,0.29,6.71,56.67,18.96,8.71,1.09,3.73
2004,2.84,1.02,0.33,5.43,46.81,18.19,4.22,0.54,0.9
2005,7.75,4.25,0.14,13.57,60.66,25.99,3.76,3.35,2.43
2006,6.49,3.97,0.82,15.17,56.47,21.22,4.4,4.01,5.83
2007,3.14,3.71,0.25,13.44,58.15,21.91,5.37,1.7,2.14
2008,2.72,1.12,0.15,7.4,51.42,15.91,5.74,0.38,1.78
2009,2.35,0.63,0.22,6.39,50.78,14.87,5.35,0.21,1.68
2010,7.81,2.94,0.0,19.78,79.3,40.34,8.36,3.1,1.56
2011,5.6,6.09,0.07,21.21,64.23,28.38,7.03,4.91,1.78
2012,5.5,5.57,0.21,16.46,55.96,27.31,8.2,4.34,3.96
2013,6.57,2.43,0.41,9.6,50.05,19.49,5.32,4.33,4.48
2014,2.29,0.67,0.26,7.96,49.79,14.85,3.53,0.5,3.89
2015,4.32,1.41,1.17,9.5,62.12,27.41,4.8,1.16,4.64
2016,6.62,3.64,0.04,17.44,71.21,35.4,5.45,1.9,1.67
2017,3.9,2.13,0.04,8.11,56.68,26.51,5.72,0.66,7.9
2018,8.57,2.91,0.1,16.77,69.4,35.79,7.66,2.42,5.03
2019,5.3,2.68,0.07,12.11,65.21,27.14,5.92,1.02,2.75
2020,5.46,3.95,0.47,9.56,61.27,33.33,6.75,1.76,6.65
2021,5.78,2.49,1.89,10.44,59.29,23.05,6.72,2.04,5.68
2022,6.49,4.18,0.71,14.24,63.86,31.48,8.84,1.72,5.38
2023,4.2,2.26,0.32,9.12,58.93,22.1,5.7,1.11,4.66
2024,6.97,1.71,0.63,12.91,67.06,33.26,8.25,1.57,8.17
