Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1948,51.25,64.83,19.31,29.83,5.56,3.83,21.12,80.36,6.27
1949,30.13,63.98,28.49,15.29,1.97,0.31,28.25,70.11,16.39
1950,41.9,63.5,21.6,30.0,2.43,2.5,14.28,92.81,4.9
1951,37.91,66.92,18.65,28.78,3.79,3.13,19.35,86.45,7.2
1952,31.41,60.22,19.78,16.09,0.65,0.94,23.91,70.43,7.16
1953,25.31,36.23,3.85,12.96,0.66,0.93,11.43,64.19,2.4
1954,37.73,38.15,10.64,15.7,1.03,2.1,9.46,63.7,2.34
1955,52.8,74.17,24.81,27.62,1.21,2.2,22.88,91.55,8.32
1956,39.45,52.92,22.14,19.58,0.87,1.1,16.35,76.27,4.9
1957,35.17,46.67,21.85,17.84,1.35,2.23,13.58,69.64,3.84
1958,53.45,53.3,7.99,38.31,4.93,5.89,11.4,71.56,2.06
1959,43.35,51.56,11.89,23.71,1.83,2.79,9.55,76.42,3.08
1960,52.45,67.67,22.64,42.31,3.54,5.83,22.72,87.12,5.32
1961,43.71,44.52,11.61,26.12,3.05,4.77,13.11,59.27,2.77
1962,49.64,53.27,16.97,33.08,4.69,6.05,19.09,74.91,7.67
1963,56.53,49.83,16.63,47.18,8.12,5.69,17.98,80.64,2.96
1964,39.93,50.22,13.46,21.59,1.76,2.01,21.05,69.29,5.37
1965,40.99,56.08,12.82,24.79,2.01,3.67,16.21,75.15,5.58
1966,45.18,59.49,9.45,36.24,4.44,4.86,20.93,77.75,4.57
1967,43.84,48.96,9.84,24.54,1.76,2.4,18.98,74.37,5.14
1968,52.65,52.58,12.66,35.23,3.61,6.77,18.37,69.75,2.95
1969,52.31,68.2,20.89,31.01,1.55,2.98,14.11,81.85,3.88
1970,56.09,55.7,13.8,32.36,5.14,7.77,12.79,81.54,4.04
1971,42.81,62.82,16.11,26.26,3.71,4.83,21.1,80.7,7.86
1972,49.58,62.07,23.16,27.51,2.89,2.04,19.55,86.04,9.66
1973,33.61,47.67,12.95,24.79,4.57,4.36,22.09,61.05,5.89
1974,42.21,42.93,13.66,22.51,2.29,0.87,21.82,65.22,6.68
1975,40.83,65.34,17.7,21.07,1.51,1.67,19.65,84.5,6.8
1976,51.95,44.24,12.25,28.47,2.71,3.37,14.32,76.83,2.99
1977,56.72,52.98,22.88,45.43,6.87,8.87,11.95,79.92,3.87
1978,64.94,81.92,18.86,52.16,10.55,6.35,22.1,94.6,5.03
1979,45.76,63.51,24.92,42.65,6.89,4.93,26.36,81.41,5.92
1980,55.32,49.98,16.89,36.39,4.68,6.09,13.61,77.81,2.02
1981,42.85,37.2,11.03,27.84,2.84,5.09,7.88,63.54,0.75
1982,46.26,60.08,20.8,31.03,5.43,6.09,19.16,78.28,6.78
1983,33.95,55.73,16.28,30.52,6.77,4.97,17.0,71.95,3.79
1984,41.82,44.32,20.57,26.69,3.02,2.45,21.49,67.38,8.26
1985,54.77,67.9,43.29,45.22,8.27,5.26,25.46,84.68,10.28
1986,41.31,40.79,12.26,24.08,2.04,2.74,9.29,70.83,1.2
1987,38.94,35.86,14.41,16.78,1.07,2.69,16.69,45.5,7.75
1988,44.11,49.59,17.55,32.84,4.98,5.8,21.28,69.72,6.8
1989,57.89,59.53,20.62,36.76,8.84,7.44,22.2,82.38,7.86
1990,22.87,38.1,15.99,10.77,1.43,0.53,18.05,48.04,8.67
1991,33.93,46.43,11.58,24.34,1.37,1.2,18.67,73.16,4.17
1992,38.21,42.18,12.28,15.92,0.58,1.14,19.08,63.27,4.54
1993,44.93,64.21,28.68,33.19,1.78,2.9,18.4,77.34,10.62
1994,49.64,55.94,12.22,27.34,3.28,5.44,12.15,70.63,5.0
1995,49.72,60.05,11.44,38.52,2.78,3.95,9.97,85.61,1.24
1996,47.12,73.31,16.79,38.2,7.18,7.84,14.37,91.78,3.88
1997,38.72,58.83,12.07,27.99,3.32,3.34,20.12,76.66,3.82
1998,22.14,45.73,10.14,16.03,1.81,1.68,10.9,51.43,3.76
1999,35.71,30.49,6.86,20.84,2.06,3.15,7.72,51.44,1.77
2000,49.26,55.69,15.38,37.05,5.62,6.63,11.17,75.49,1.74
2001,36.18,52.47,16.16,22.91,2.21,1.61,16.59,63.94,5.61
2002,31.56,48.88,10.47,18.07,1.72,3.01,17.52,59.98,3.76
2003,58.3,56.13,7.43,36.03,3.05,5.64,11.27,78.01,1.79
2004,46.13,42.55,12.6,27.97,2.73,5.05,17.18,62.81,6.0
2005,49.37,48.3,16.55,28.9,1.3,4.04,13.7,75.77,7.26
2006,27.72,35.17,11.51,12.02,1.05,1.12,16.33,46.73,4.42
2007,51.53,59.85,17.62,32.14,2.53,2.34,24.22,82.41,6.18
2008,43.48,54.21,17.67,32.81,2.65,2.53,21.65,85.9,7.24
2009,50.64,59.24,19.94,32.78,2.47,5.29,19.95,76.59,6.08
2010,48.77,65.13,11.26,47.41,6.63,9.11,15.82,78.24,3.53
2011,42.05,54.48,14.39,27.45,4.39,3.18,21.14,73.58,2.97
2012,26.15,38.67,9.33,14.08,0.76,1.16,11.92,51.68,3.19
2013,47.97,60.52,22.59,33.41,2.92,2.88,29.13,90.38,10.1
2014,58.3,62.78,19.94,43.34,7.13,7.76,17.2,97.17,2.15
2015,54.61,47.59,11.84,33.12,4.56,6.84,16.14,70.51,4.63
2016,36.38,42.08,16.69,26.46,2.39,5.96,16.91,63.67,4.95
2017,43.08,49.99,23.94,21.76,2.46,3.72,13.01,66.7,4.21
2018,45.55,61.33,10.67,28.14,5.49,7.11,13.19,82.34,3.97
2019,48.1,72.45,21.16,30.4,1.89,1.97,21.63,84.33,4.53
2020,28.23,46.53,10.21,15.2,0.85,1.26,16.49,64.51,1.64
2021,39.77,42.15,13.54,24.8,4.2,1.31,11.25,62.08,3.18
2022,44.61,59.53,27.67,33.74,4.61,4.15,18.14,83.42,5.39
2023,20.69,51.8,13.08,9.26,0.86,0.45,18.83,52.08,4.65
2024,32.34,43.34,12.44,17.39,3.27,1.73,9.76,51.8,1.03
