Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
2001,60.75,88.13,25.57,38.63,7.8,16.26,57.55,78.85,17.21
2002,56.63,96.18,27.6,36.1,8.64,16.2,68.62,85.37,19.04
2003,75.49,91.75,18.07,49.55,9.0,16.07,52.13,94.0,13.31
2004,70.18,76.5,20.38,44.72,9.48,19.85,52.07,84.16,14.21
2005,69.91,77.26,29.83,42.15,6.24,16.88,48.4,87.99,13.05
2006,42.34,80.11,26.87,25.5,4.54,9.27,66.74,64.94,16.73
2007,70.83,93.21,28.81,42.02,6.55,13.95,67.02,93.71,21.55
2008,66.74,99.99,32.14,53.18,8.82,16.4,69.04,104.52,21.81
2009,70.57,96.89,33.88,50.53,8.92,20.24,68.21,88.0,23.78
2010,54.12,90.62,17.8,56.36,15.66,26.28,57.78,87.18,10.27
2011,63.13,91.87,31.93,37.5,8.83,11.29,68.44,89.54,20.75
2012,40.24,80.49,20.61,24.22,4.48,7.54,56.67,70.09,22.05
2013,64.14,106.99,34.59,53.78,6.4,14.58,77.41,111.01,24.54
2014,75.02,97.87,23.89,66.02,15.94,23.76,58.05,109.84,11.96
2015,73.91,76.12,16.91,48.03,10.14,19.64,50.8,77.33,13.62
2016,55.86,69.75,21.26,36.09,5.97,14.79,55.26,70.68,11.55
2017,59.38,78.03,29.7,32.9,5.77,11.18,47.15,79.47,12.67
2018,63.32,102.08,22.11,42.68,12.03,16.92,59.06,101.33,12.06
2019,69.63,100.09,34.74,40.75,6.3,9.1,63.66,97.15,9.97
2020,43.23,90.56,23.08,22.41,3.68,5.99,63.69,78.89,21.91
2021,55.28,76.45,20.62,32.09,5.05,6.44,53.12,77.02,15.97
2022,65.6,105.01,39.81,55.05,12.03,18.44,72.69,98.32,27.57
2023,34.69,93.69,26.11,19.55,1.29,5.2,64.08,69.04,20.79
2024,45.46,71.67,15.8,26.52,7.26,12.06,51.07,58.0,12.6
