Year,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1966,139.49,14.36,14.78,34.65,9.74,96.68,51.83,23.0,0.21,9.66,84.09,50.49,54.13,53.17,61.07,37.26,2.64,60.14,33.43,93.63,74.74,111.56,53.46,9.86,92.81,21.08,128.41,86.01,96.35,39.08,64.71,64.73,79.21,53.1,30.07,16.24,63.45,43.34,10.83,103.32,28.0,15.46,70.47,46.27,91.79,12.67,93.1,59.8,111.88
1967,125.12,7.34,13.01,36.26,11.62,92.14,53.21,26.0,0.11,5.59,75.93,47.39,49.38,53.33,49.8,34.15,0.78,63.99,28.2,116.53,71.35,114.17,39.96,7.55,89.15,16.59,127.06,77.92,107.02,38.28,60.49,62.12,79.58,54.3,17.7,13.56,52.51,48.66,3.64,99.04,24.03,6.57,62.83,39.79,88.99,13.57,95.04,48.06,104.12
1968,133.99,21.72,14.6,34.9,10.75,99.74,65.64,35.0,0.11,12.0,78.64,49.53,54.99,59.76,58.42,46.75,2.19,70.16,39.74,100.87,73.05,102.63,50.67,11.59,82.95,30.31,110.46,79.19,97.63,49.52,57.31,57.98,83.0,62.87,24.69,20.28,64.35,58.81,12.45,95.83,39.07,4.96,60.29,55.97,87.87,18.96,88.66,64.81,114.11
1969,116.76,13.55,7.26,27.97,11.28,89.37,59.76,21.0,0.0,6.33,87.84,62.07,54.18,57.84,45.07,34.45,0.78,64.81,30.19,110.21,77.48,116.27,41.33,6.78,102.96,21.38,127.09,82.32,104.64,38.03,52.17,61.04,93.4,63.44,15.23,29.01,64.32,53.21,12.57,107.96,23.69,4.54,58.98,44.02,94.29,26.51,103.52,65.68,112.46
1970,121.57,19.93,16.99,34.37,7.97,91.7,71.72,29.0,0.51,13.79,82.53,47.42,56.0,55.77,55.55,35.76,2.98,81.1,36.68,103.29,83.93,125.01,46.77,12.5,99.01,27.29,134.94,87.08,110.62,44.44,64.59,59.42,95.57,62.59,21.77,21.49,66.61,67.9,18.82,107.58,26.71,7.74,52.89,39.86,102.16,21.55,100.66,46.37,115.75
1971,139.5,9.74,10.63,41.33,14.15,88.98,48.85,21.0,0.38,7.92,75.27,57.8,47.02,46.75,44.74,29.02,1.41,61.86,26.96,117.94,78.24,114.61,37.8,6.91,92.7,16.04,124.4,74.88,104.56,32.9,61.82,70.14,85.87,51.67,20.07,24.46,55.72,45.0,7.65,104.19,22.17,5.95,66.25,39.79,95.77,27.97,98.28,47.82,110.59
1972,144.66,8.99,12.41,33.39,14.75,87.52,56.92,15.0,0.0,4.71,86.18,51.47,53.5,48.19,55.03,29.69,2.82,60.72,20.14,125.6,81.16,120.87,40.85,7.43,85.25,13.58,128.07,79.81,107.41,32.71,60.86,59.09,87.1,49.36,29.61,28.8,56.08,46.7,6.43,100.51,18.87,11.45,57.51,31.23,94.82,28.7,106.63,42.51,100.11
1973,129.97,11.24,9.98,29.7,7.01,84.49,40.61,19.0,0.0,6.89,57.87,44.79,36.94,36.72,38.2,26.35,1.41,44.69,23.23,85.49,56.77,90.39,33.92,7.02,80.79,19.67,109.1,55.89,79.44,28.67,64.35,48.92,61.74,40.25,17.23,16.96,42.78,34.78,10.27,77.57,20.91,8.13,64.75,30.21,64.67,15.5,73.48,37.03,106.7
1974,124.63,7.46,7.3,32.91,10.22,86.85,49.1,10.0,0.0,3.41,65.2,40.71,36.89,37.59,42.8,16.95,0.16,56.35,13.5,107.64,64.98,107.54,32.32,3.51,66.25,8.96,123.67,65.24,102.21,29.51,71.75,56.66,79.02,41.79,19.93,21.85,44.19,43.05,3.15,89.58,13.02,6.56,64.82,21.74,80.91,15.75,84.66,31.95,99.87
1975,133.55,10.86,9.92,32.83,11.03,104.19,48.34,8.0,0.0,5.47,86.0,59.06,42.08,34.42,52.71,23.38,1.64,55.15,14.82,99.23,70.16,119.14,36.53,4.52,103.7,11.6,128.74,86.07,98.28,26.69,69.43,63.63,82.92,35.58,18.0,21.2,47.63,39.8,5.76,107.26,18.62,5.99,70.67,24.34,78.36,27.71,105.18,34.96,116.2
1976,120.28,21.82,15.29,34.44,14.39,103.34,67.41,31.0,0.19,11.46,83.44,65.73,65.11,62.98,54.53,48.32,2.97,75.89,33.75,112.57,86.63,117.64,49.5,11.51,81.3,27.17,125.64,78.14,118.61,48.07,73.85,79.54,94.19,63.16,23.31,24.34,71.43,65.83,16.12,97.96,36.11,10.98,76.28,42.61,96.36,25.28,107.39,60.72,112.59
1977,116.98,29.49,25.05,26.18,10.32,99.06,60.1,40.0,1.22,20.4,80.33,55.45,66.01,63.78,57.79,49.9,6.66,61.57,47.02,92.25,84.11,101.93,51.66,18.35,84.05,39.6,113.29,79.24,96.8,49.69,65.88,63.56,79.93,63.63,23.61,25.59,67.14,53.79,28.56,93.14,44.82,10.71,58.91,51.35,79.15,24.57,93.62,60.86,105.72
1978,119.01,21.76,30.34,19.13,8.58,95.35,68.14,41.0,0.38,12.37,97.24,51.79,73.88,68.06,70.18,56.76,4.06,76.85,43.33,123.48,89.96,118.86,66.39,17.89,104.31,32.36,126.86,96.98,122.27,51.56,57.58,47.61,96.48,70.44,46.0,24.06,74.11,66.49,15.78,113.35,47.08,14.26,46.88,55.39,103.15,28.19,113.08,59.48,113.54
1979,111.69,20.14,28.62,31.63,9.65,96.37,48.82,18.0,0.14,13.37,86.87,61.56,66.57,59.06,60.52,45.67,5.95,47.57,32.81,79.47,77.73,114.7,61.56,16.5,96.21,25.04,135.29,84.58,77.05,38.55,67.44,59.75,69.3,57.48,37.0,25.51,56.96,45.41,13.18,112.58,33.82,16.09,68.72,44.58,70.44,31.33,101.8,62.73,114.26
1980,121.37,14.58,18.07,19.19,6.95,81.35,67.43,28.0,0.11,9.11,77.61,47.44,55.75,56.07,49.05,33.8,1.8,76.59,34.36,115.95,84.57,111.19,47.81,10.1,79.23,25.29,118.05,74.67,108.89,49.07,60.22,49.08,89.63,58.42,22.77,17.86,71.78,57.57,10.64,99.69,25.29,7.22,49.33,39.04,92.68,22.35,98.94,59.68,99.36
1981,108.29,18.05,15.8,17.13,4.58,71.14,52.91,28.0,1.25,14.29,68.43,33.33,50.36,49.74,43.82,38.52,3.37,59.65,37.09,92.39,71.1,92.72,40.32,15.23,67.37,32.51,99.29,68.53,86.1,43.61,62.55,40.38,70.6,50.12,10.77,11.68,55.78,51.49,19.54,84.86,31.06,4.57,39.62,43.59,77.08,12.56,86.34,65.81,90.59
1982,136.06,7.82,18.89,20.72,11.02,90.1,59.62,23.0,0.49,8.07,79.63,60.2,59.84,53.52,56.88,33.61,4.39,69.76,32.02,114.45,79.08,105.62,48.24,10.58,94.36,18.7,122.82,87.39,101.28,43.46,58.18,59.68,80.1,54.54,26.61,26.29,64.03,47.42,7.56,102.09,21.84,10.83,60.73,39.71,91.12,29.83,93.65,50.15,111.69
1983,121.52,6.5,15.48,17.41,5.3,77.62,42.9,14.0,1.04,7.62,65.78,36.36,41.84,37.25,49.57,25.9,6.25,48.77,21.81,86.01,64.06,95.0,35.36,8.33,73.6,16.49,100.01,72.07,79.49,30.51,61.0,33.19,62.58,40.26,10.32,14.63,48.74,33.36,7.34,88.67,18.29,12.05,39.44,32.34,74.78,18.01,77.94,41.77,100.56
1984,117.97,12.86,13.05,28.23,9.63,92.0,45.56,18.0,0.0,7.71,67.18,64.35,48.2,44.06,38.18,30.67,2.51,55.73,25.36,95.25,68.31,101.58,32.71,9.66,78.08,18.44,101.02,68.8,88.01,33.66,64.1,61.39,71.72,46.67,14.61,18.37,57.86,41.45,6.87,88.02,21.9,5.6,69.5,35.67,75.53,23.63,83.76,44.37,120.19
1985,128.12,20.31,23.07,23.3,13.37,87.58,61.69,28.0,1.8,14.95,87.74,92.0,68.01,60.6,61.22,44.73,6.46,67.01,35.8,110.08,80.01,110.29,58.64,19.4,105.13,27.35,118.0,87.13,96.59,45.5,65.42,75.92,81.1,61.18,30.53,46.54,67.6,53.85,16.13,102.33,37.65,11.82,68.05,43.75,89.04,49.07,93.86,54.77,124.13
1986,122.75,9.53,10.27,19.74,3.29,65.36,55.13,19.0,0.35,5.69,64.47,38.7,46.45,42.38,37.41,35.54,0.63,60.9,28.43,106.5,68.32,101.83,37.0,8.29,65.51,18.44,108.78,57.44,92.74,35.04,50.38,46.1,69.12,43.16,14.46,10.84,53.98,45.06,5.62,82.13,23.62,3.31,41.58,37.0,81.46,14.34,85.65,42.88,85.81
1987,104.74,9.89,4.39,30.55,10.35,69.09,43.07,15.0,0.0,2.23,50.63,46.19,33.39,25.18,32.2,17.54,0.16,59.9,20.25,94.8,53.37,82.77,25.58,2.51,69.99,11.22,95.23,57.0,93.81,32.36,67.92,57.93,67.29,30.05,19.61,21.07,52.85,45.77,2.01,76.66,10.64,3.91,55.78,31.55,72.73,20.51,65.33,35.45,98.52
1988,123.63,12.68,17.14,30.94,10.39,92.05,59.67,27.0,0.0,8.32,80.11,54.69,62.81,51.55,54.5,36.84,3.13,64.23,34.75,100.64,77.34,108.71,53.65,11.56,74.13,30.43,121.36,80.91,96.87,41.1,70.82,63.62,79.78,55.91,28.61,17.92,66.4,49.48,13.01,98.73,31.19,7.83,68.48,46.25,85.0,19.9,92.85,53.55,110.01
1989,123.12,16.0,21.78,31.79,15.16,96.81,69.62,27.0,1.4,7.37,90.98,59.34,67.92,51.67,60.84,35.83,6.14,80.35,36.6,113.28,91.21,121.93,55.26,13.56,87.37,21.21,128.57,91.14,108.32,58.41,71.73,71.05,92.03,60.16,27.47,25.09,76.39,65.6,8.98,105.5,27.56,16.54,69.26,47.18,100.17,21.83,107.71,58.7,103.48
1990,127.22,3.28,6.09,35.36,13.32,82.47,27.64,8.0,0.0,0.94,66.28,50.38,30.36,20.54,39.48,14.66,1.42,41.38,10.49,94.2,60.07,104.29,25.69,2.46,76.8,4.88,114.3,68.62,83.34,15.78,61.0,70.22,53.88,21.58,15.39,23.82,32.59,25.28,0.15,90.27,7.89,6.75,58.09,16.69,70.0,22.54,85.08,26.18,97.91
1991,114.09,7.28,7.75,26.72,8.82,86.5,41.54,8.0,0.0,2.92,74.07,50.93,46.6,39.67,43.69,26.43,0.0,47.48,19.49,88.12,70.95,105.98,37.3,3.83,76.91,13.34,111.11,67.37,84.89,26.52,61.62,64.53,69.68,43.67,15.46,18.71,53.58,39.57,3.24,91.86,15.85,2.08,62.31,31.39,76.49,17.67,93.19,41.95,103.52
1992,131.73,5.74,4.52,26.77,8.01,75.95,51.51,12.0,0.0,1.72,50.7,37.44,29.12,28.12,31.09,20.03,0.63,63.02,19.87,106.44,57.56,84.87,21.58,1.39,69.58,9.08,102.18,53.43,102.59,32.15,64.69,55.53,70.57,39.27,5.84,14.35,53.35,46.12,0.6,81.41,9.16,2.36,62.09,28.47,90.82,14.09,74.27,49.47,93.11
1993,98.87,7.81,7.18,21.26,12.49,81.22,51.84,13.0,0.0,3.33,77.25,70.2,49.84,42.38,57.4,29.99,0.31,63.11,25.85,104.36,73.37,104.43,45.89,3.97,87.2,11.97,120.79,83.64,103.12,36.99,65.25,65.74,79.57,44.55,18.07,33.61,50.29,51.55,3.67,102.73,16.39,3.81,60.77,39.41,90.98,32.52,89.19,46.71,115.08
1994,123.08,12.76,11.33,29.39,10.08,87.31,59.14,22.0,0.0,6.32,77.06,48.29,43.62,37.32,49.8,27.51,1.25,68.63,26.61,100.89,75.94,100.35,33.52,7.59,81.17,15.06,115.63,76.25,95.78,41.34,66.0,61.08,82.91,47.3,23.15,20.59,60.25,52.08,7.31,98.46,18.14,4.92,50.61,35.53,88.04,13.16,89.69,44.3,100.33
1995,115.91,13.69,9.72,20.98,4.62,79.48,53.45,14.0,0.04,6.02,80.92,37.13,64.0,57.11,48.98,36.43,1.09,58.93,21.71,98.81,81.86,109.82,44.46,7.5,78.68,19.57,119.95,72.9,96.51,37.13,52.12,33.73,77.1,66.66,14.46,15.4,65.97,43.17,7.86,92.64,23.66,3.62,38.16,40.37,80.05,16.05,100.31,57.64,88.51
1996,136.19,20.1,21.15,25.96,4.52,88.12,63.56,28.0,0.4,9.56,86.84,43.21,64.31,59.37,64.27,40.47,7.27,55.42,35.73,85.8,82.65,123.65,50.46,14.14,95.01,22.48,133.92,90.04,91.51,41.71,63.27,43.86,78.03,62.28,35.23,14.13,64.91,46.06,9.57,111.54,26.43,13.94,47.2,48.25,82.5,24.4,106.21,68.32,103.8
1997,114.56,9.81,10.48,29.41,6.66,93.85,47.23,8.0,0.0,3.62,75.14,51.04,43.61,36.77,48.12,23.64,1.56,52.78,14.37,102.25,65.53,105.26,29.5,6.84,83.92,13.67,124.34,78.61,99.39,24.76,65.46,54.9,73.67,41.25,16.16,13.39,47.91,33.14,3.65,101.2,15.8,5.66,52.72,28.08,92.48,14.72,89.09,46.57,109.4
1998,108.46,2.45,6.35,27.08,6.4,70.85,31.34,7.0,0.0,1.33,48.7,32.32,26.35,19.62,33.59,14.3,0.16,32.68,9.14,67.2,42.52,72.9,20.9,2.14,65.58,6.12,91.02,55.12,65.31,15.35,54.97,40.35,46.69,22.23,15.53,12.68,32.86,21.5,2.71,71.09,7.83,2.95,38.66,17.43,60.07,11.4,56.33,30.11,87.12
1999,132.22,8.54,6.64,30.79,7.96,75.54,40.49,13.0,0.0,3.15,62.82,32.83,40.31,35.96,30.9,22.62,1.02,45.65,18.37,77.47,63.89,84.7,21.14,4.7,59.63,12.73,94.36,52.03,79.86,27.57,53.7,61.23,68.7,43.46,5.46,9.93,52.67,32.83,4.56,70.07,13.67,2.58,43.45,29.64,70.13,4.61,74.75,52.73,86.31
2000,102.36,16.74,16.39,25.54,6.07,85.91,52.24,26.0,0.21,9.24,84.67,47.87,56.75,51.68,56.51,36.0,1.09,61.93,34.22,86.21,72.99,100.58,44.47,11.87,91.02,25.62,119.7,86.36,92.63,37.91,52.27,47.8,74.39,56.73,25.61,10.35,61.44,43.81,12.93,105.37,26.77,4.46,41.29,47.79,82.57,13.79,88.57,55.47,105.54
2001,118.75,11.3,9.42,27.25,8.19,79.02,41.95,12.0,0.0,4.8,73.43,51.92,46.35,35.57,46.78,26.74,1.65,53.83,19.9,88.09,52.2,95.44,33.45,7.33,84.65,14.31,116.08,67.02,97.87,25.15,54.34,53.36,68.32,39.21,18.69,13.29,47.78,33.96,7.13,96.49,17.14,2.32,49.45,36.59,84.57,13.76,80.5,47.16,105.39
2002,101.58,12.03,11.66,31.96,9.02,96.53,35.44,9.0,0.0,4.63,77.18,55.18,41.51,32.85,51.55,23.94,2.58,40.9,18.93,92.97,62.26,102.23,33.1,7.37,94.45,14.73,124.36,81.02,90.16,22.71,59.45,64.69,64.37,38.13,20.92,16.11,41.98,30.0,7.46,97.59,16.85,5.93,60.39,35.45,78.39,13.01,83.39,42.14,113.25
2003,101.33,11.8,11.89,24.05,5.68,79.38,57.37,23.0,0.11,5.5,82.48,36.72,56.27,46.29,52.2,28.03,1.41,69.67,29.95,100.42,79.97,103.26,46.51,6.43,86.45,14.11,121.32,77.9,99.56,39.62,53.4,44.23,84.22,57.36,24.92,10.27,64.02,52.49,6.19,93.4,20.53,4.89,38.45,39.52,95.91,9.75,94.09,44.92,98.19
2004,107.29,11.54,16.03,22.65,6.49,71.21,51.42,26.0,0.0,3.82,69.48,41.77,50.85,45.99,43.71,30.49,1.25,59.98,34.01,94.21,73.27,90.37,36.91,7.98,66.65,19.49,108.82,63.89,88.5,36.62,49.21,44.91,80.28,49.41,19.15,10.15,62.27,48.07,6.93,77.66,20.78,4.74,50.01,40.57,90.15,10.66,83.75,48.16,88.62
2005,109.87,7.06,8.14,19.22,7.17,72.55,48.13,15.0,0.0,4.67,68.68,53.84,45.44,44.56,37.34,26.23,0.0,63.42,28.51,100.37,76.03,95.25,31.25,3.6,72.12,16.02,98.24,63.28,96.75,33.01,50.96,38.74,78.98,55.14,19.92,17.53,62.2,45.06,5.18,82.45,15.37,4.48,35.81,39.62,91.91,18.55,88.68,43.85,87.82
2006,123.16,4.84,6.86,37.45,8.98,88.28,28.65,5.0,0.0,1.67,57.48,52.13,29.95,24.47,39.5,13.32,0.94,36.24,10.39,68.66,40.55,81.58,24.67,4.28,66.72,9.27,109.88,70.03,69.57,16.1,62.53,60.36,49.65,25.42,12.39,14.97,30.25,28.24,2.22,82.36,8.71,4.35,55.51,20.23,60.05,13.43,63.34,30.04,94.31
2007,117.32,8.11,8.27,27.87,10.45,92.74,51.32,22.0,0.0,1.45,85.29,52.41,48.64,37.83,59.8,25.04,1.09,61.39,28.96,101.28,72.68,104.8,40.5,4.27,78.46,14.13,115.94,84.72,98.41,31.63,58.92,64.55,81.6,44.72,21.38,15.95,53.98,43.64,2.33,101.16,17.29,4.58,63.0,36.66,93.89,19.0,95.72,50.11,96.17
2008,132.33,13.17,12.75,26.88,11.97,98.52,42.84,9.0,0.0,5.25,95.46,57.56,61.33,53.06,60.29,30.42,0.94,54.28,20.46,98.76,82.5,114.8,50.55,4.9,89.63,14.89,128.53,86.63,96.45,22.46,67.79,64.22,78.41,58.77,24.07,15.91,53.12,36.27,7.08,107.54,18.82,6.06,58.96,34.02,91.16,25.02,107.12,48.78,113.75
2009,122.11,8.51,10.65,31.37,10.75,95.07,56.05,10.0,0.0,8.31,77.91,66.82,54.1,49.79,59.64,32.36,0.63,62.13,27.68,95.64,75.12,94.23,47.74,4.25,90.57,19.29,122.76,81.12,96.33,30.69,67.11,66.02,80.54,58.93,29.92,22.21,64.66,46.94,9.0,102.26,22.52,5.7,56.7,41.96,87.41,22.9,89.24,49.13,104.65
2010,114.96,18.79,18.85,21.54,5.86,87.51,38.58,22.0,0.4,13.41,85.48,36.17,62.1,57.06,53.52,45.01,3.76,47.8,25.79,63.14,59.55,100.15,52.02,15.57,84.44,24.6,111.65,78.05,72.22,24.89,62.15,38.69,63.19,58.58,19.61,10.29,53.62,32.48,18.35,96.71,35.46,5.92,40.95,47.03,66.09,11.39,92.94,56.81,99.77
2011,123.82,8.0,14.97,31.97,11.48,93.93,50.77,13.0,0.0,4.24,77.47,59.02,38.96,35.75,58.55,20.08,2.27,53.12,18.23,89.6,65.32,103.72,37.03,6.28,81.96,9.97,114.5,84.33,89.7,27.44,65.46,62.77,73.09,43.96,23.84,20.92,53.23,41.27,5.43,95.63,17.38,10.81,57.01,24.41,85.77,24.4,89.94,36.55,101.82
2012,133.57,5.03,7.23,26.14,9.36,82.47,20.4,6.0,0.42,2.4,60.77,40.41,28.35,20.25,38.15,15.93,0.19,25.59,7.07,80.61,39.12,89.97,23.31,2.09,71.73,6.91,103.28,71.35,67.12,9.53,52.34,52.78,47.97,25.48,14.69,12.25,21.43,17.9,3.23,84.92,9.11,3.47,42.3,17.31,65.58,13.64,68.75,26.18,91.28
2013,117.91,3.8,8.85,31.79,12.55,103.93,43.23,12.0,0.0,1.13,95.9,62.38,65.37,55.28,67.43,30.88,0.0,53.3,16.65,85.05,79.86,125.5,46.59,2.28,87.9,14.56,144.68,93.19,89.45,23.7,64.69,68.06,77.82,54.8,23.46,20.22,56.24,38.63,1.81,115.89,17.78,4.52,70.38,34.26,81.18,26.68,113.18,47.4,112.49
2014,100.78,20.73,23.01,20.48,5.99,87.29,57.04,28.0,0.0,7.16,97.37,42.58,77.41,68.57,65.08,43.44,3.69,65.63,33.49,98.14,92.37,118.6,58.67,14.08,77.85,22.94,125.12,92.77,91.7,43.78,59.96,37.06,85.09,71.04,38.84,12.15,69.78,51.02,10.11,106.81,30.45,10.58,39.81,46.27,90.62,20.75,111.77,53.05,93.66
2015,95.8,9.67,16.24,17.29,6.59,75.49,60.46,33.0,0.0,4.01,62.88,32.13,50.02,49.71,49.06,33.06,1.49,69.62,32.77,98.8,70.95,82.75,40.34,7.01,67.01,18.7,98.06,66.65,95.75,43.45,49.63,38.65,80.47,57.65,21.22,10.68,65.12,57.98,8.59,82.77,24.27,4.61,38.36,37.03,94.04,14.21,73.72,47.99,83.26
2016,89.88,5.68,8.28,21.61,5.95,78.38,35.55,21.0,0.0,2.95,60.48,39.25,39.75,35.07,43.84,25.03,0.0,44.51,24.51,82.24,52.02,80.34,30.75,3.78,59.78,14.46,90.05,62.01,73.57,26.81,53.01,35.11,64.74,39.36,9.15,13.79,46.09,30.6,2.63,74.68,18.21,2.47,44.46,35.72,67.7,16.68,71.38,40.79,81.25
2017,111.28,5.55,7.99,17.16,8.74,66.91,39.19,17.0,0.0,2.33,63.3,50.57,38.11,33.54,38.77,17.61,1.1,50.57,17.02,93.12,56.98,91.49,27.88,4.63,74.01,10.27,106.72,62.19,82.07,24.49,41.71,42.73,68.24,36.93,13.07,17.41,43.55,36.15,2.76,82.58,12.41,4.29,39.91,26.01,80.14,25.8,80.43,32.09,84.86
2018,99.66,13.48,15.23,23.93,8.48,88.95,38.89,18.0,0.0,9.3,84.03,47.29,51.01,39.41,65.72,21.63,3.82,48.04,21.02,97.89,62.74,120.1,44.69,11.46,90.41,17.46,133.11,90.35,86.56,27.7,58.82,48.79,72.75,43.47,25.76,14.99,47.2,30.72,8.85,107.54,19.51,7.9,43.59,28.5,82.44,12.53,103.19,39.61,108.03
2019,85.27,3.03,10.35,25.45,8.91,93.98,44.19,16.0,0.0,2.11,81.21,56.42,50.41,39.68,57.15,16.1,0.37,59.59,17.13,105.68,74.52,114.17,38.3,4.95,100.23,7.93,125.08,84.15,95.53,29.17,56.81,41.49,81.88,45.33,22.45,24.14,50.09,38.44,0.71,102.2,9.98,4.74,50.87,25.64,96.39,30.2,92.12,34.46,115.64
2020,119.19,3.82,4.06,27.3,10.98,92.52,23.61,-999.0,0.0,2.02,67.13,46.52,28.3,22.92,38.16,11.5,0.0,31.46,7.89,69.98,42.17,108.25,20.75,2.91,83.73,5.19,128.38,72.12,68.55,15.38,46.16,56.31,50.51,21.79,8.3,16.96,28.45,20.56,1.41,94.98,8.94,2.29,55.22,17.66,59.18,11.53,72.06,19.99,113.94
2021,124.69,3.01,9.47,24.95,8.01,78.12,29.11,-999.0,0.0,0.75,64.28,39.99,38.87,31.49,39.15,14.78,2.05,38.52,5.53,79.36,57.98,88.2,21.37,3.2,74.76,4.71,102.71,61.41,77.38,16.64,40.56,43.38,66.55,38.55,15.23,12.45,39.71,22.98,0.06,81.26,8.49,6.59,43.4,23.49,77.4,14.61,75.11,36.38,93.57
2022,105.77,8.64,18.4,29.4,14.31,101.46,49.27,24.0,0.33,7.83,97.25,67.56,64.77,50.97,74.04,32.14,1.49,54.77,25.26,81.7,73.57,113.93,52.14,8.94,93.42,17.94,131.38,97.2,82.72,34.01,70.05,61.59,77.12,57.04,34.92,22.61,60.12,40.04,5.34,109.82,20.41,13.38,61.87,44.6,80.26,37.95,96.13,53.28,114.1
2023,116.27,1.84,1.23,24.8,13.71,89.63,13.05,2.0,0.0,0.06,58.52,56.35,23.13,17.27,42.18,7.56,0.0,20.16,4.08,65.6,33.84,94.14,20.53,1.58,85.27,4.8,131.28,69.69,60.08,7.13,67.68,56.79,44.79,19.39,7.0,10.7,17.89,13.41,0.05,103.34,3.57,1.8,52.94,17.05,58.95,16.35,65.65,23.19,110.57
2024,100.47,9.19,9.21,21.49,6.79,72.08,27.67,8.0,0.0,4.33,50.27,28.99,28.54,26.25,37.81,16.34,1.99,35.01,9.69,66.35,37.35,75.94,23.6,8.28,66.2,13.24,100.44,55.31,61.03,17.66,46.26,36.62,50.34,30.86,8.0,7.16,28.76,24.16,4.38,74.87,13.44,6.37,39.16,22.55,59.19,12.22,51.24,31.5,84.53
