Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1949,15.75,26.99,16.12,23.18,54.58,32.23,41.71,12.23,45.79
1950,2.14,11.16,17.12,4.44,44.27,27.52,41.24,2.08,52.51
1951,2.42,12.66,17.42,14.18,80.98,46.66,48.1,0.94,48.89
1952,11.95,30.11,19.39,42.09,85.67,50.81,51.29,7.34,52.22
1953,14.52,26.23,14.38,48.92,84.07,51.82,51.86,9.68,47.49
1954,4.53,27.98,8.22,45.69,100.8,61.71,55.14,4.33,44.05
1955,15.82,35.68,18.36,37.69,67.49,34.58,45.7,17.05,51.34
1956,3.28,26.69,16.66,22.74,74.72,44.38,56.33,5.07,44.8
1957,6.77,20.68,10.03,21.98,56.41,40.02,40.63,4.29,50.74
1958,1.22,20.91,31.98,8.87,60.41,32.85,52.86,3.43,53.29
1959,9.06,32.75,18.51,24.58,58.26,31.35,50.83,8.4,58.35
1960,1.81,28.49,22.8,17.41,66.17,31.68,57.64,4.9,60.16
1961,3.2,30.25,27.86,12.14,44.24,27.36,48.66,5.67,59.02
1962,3.12,12.01,14.76,17.33,76.11,30.75,47.76,1.93,46.71
1963,8.57,27.06,15.23,20.28,66.1,28.26,48.6,5.46,39.25
1964,8.31,28.5,11.73,30.47,59.8,21.32,47.61,13.71,46.9
1965,5.25,12.81,15.53,13.5,50.51,19.87,32.03,3.76,35.26
1966,8.07,26.75,17.81,22.89,45.88,29.42,46.66,9.0,52.75
1967,1.59,19.85,33.28,7.69,32.29,12.89,36.52,1.61,62.25
1968,5.69,20.21,18.52,18.55,52.12,34.95,37.6,6.18,47.78
1969,3.7,22.95,17.36,16.42,58.87,25.57,49.74,4.79,53.56
1970,4.09,35.74,26.81,18.32,59.91,34.23,47.83,7.93,58.47
1971,2.55,25.06,24.63,16.93,45.9,15.6,47.1,5.15,53.21
1972,1.99,19.1,22.21,17.65,59.04,18.22,40.37,4.27,48.19
1973,6.2,26.34,21.99,17.21,48.78,21.35,43.67,6.57,49.97
1974,2.91,28.36,21.87,13.8,40.55,12.23,50.33,7.24,55.82
1975,5.75,24.1,13.48,20.0,46.15,26.82,38.62,8.13,43.33
1976,2.27,30.56,10.28,13.83,39.35,20.14,42.16,12.0,41.44
1977,5.68,20.15,22.32,21.71,71.46,47.24,48.71,6.97,47.99
1978,3.38,26.89,15.41,21.75,69.51,29.18,52.33,5.58,46.76
1979,3.22,19.61,16.54,9.33,42.86,18.7,49.43,1.07,52.68
1980,5.41,33.32,9.4,35.26,87.19,52.85,50.58,8.1,40.14
1981,3.17,20.13,21.17,9.87,62.95,35.94,46.61,2.11,58.16
1982,2.91,17.54,13.97,8.63,52.98,17.53,39.82,3.1,35.23
1983,11.13,37.38,11.62,40.74,61.58,47.29,46.84,13.36,39.05
1984,3.67,25.53,16.51,18.64,48.13,22.9,43.65,5.0,54.61
1985,2.17,21.75,19.82,11.9,55.22,29.93,49.06,3.24,45.6
1986,3.2,16.68,21.31,17.48,68.84,51.01,43.82,4.19,44.96
1987,7.56,23.0,21.79,27.03,63.19,41.83,44.26,12.27,40.22
1988,17.13,40.42,24.04,42.52,60.32,42.64,53.64,27.26,56.14
1989,3.78,24.31,11.32,13.27,42.79,25.74,55.79,6.7,41.81
1990,2.64,25.49,25.44,16.34,72.17,39.78,47.86,2.97,50.09
1991,9.42,24.58,18.88,28.15,51.63,34.82,43.13,7.16,52.46
1992,1.41,7.5,24.33,4.25,31.04,20.24,39.88,0.84,51.73
1993,8.84,5.37,8.11,16.33,65.34,47.66,41.05,1.06,37.39
1994,5.36,16.8,24.04,14.88,33.53,18.13,62.64,2.65,52.05
1995,9.34,21.29,13.44,24.19,62.44,31.06,48.93,9.72,44.25
1996,1.64,13.95,24.2,11.22,44.96,23.9,56.85,2.72,56.78
1997,4.53,15.4,13.1,13.73,50.01,28.32,49.01,2.39,43.04
1998,2.79,21.85,27.61,17.7,79.65,43.56,50.79,4.18,42.26
1999,11.51,17.44,17.07,27.81,60.6,37.95,42.64,6.86,41.1
2000,1.7,29.56,18.1,12.77,66.18,28.45,69.44,1.91,49.31
2001,7.34,27.39,20.98,16.32,42.31,19.77,61.7,9.66,59.11
2002,15.63,32.92,19.78,30.99,56.57,47.89,66.89,8.65,53.67
2003,3.09,28.38,32.57,12.94,36.59,15.98,65.67,4.99,54.82
2004,1.02,13.36,24.79,3.87,37.15,22.72,48.0,1.02,48.34
2005,8.7,25.75,21.64,28.03,63.36,31.95,51.32,9.06,44.91
2006,6.14,30.53,28.85,19.59,69.54,32.33,49.75,8.39,52.93
2007,6.52,27.16,22.44,26.69,61.6,48.11,59.07,6.33,49.19
2008,4.14,12.89,21.16,9.11,49.65,35.12,52.2,0.84,59.74
2009,1.98,10.25,25.73,6.98,45.3,20.51,47.78,1.73,55.87
2010,10.12,17.38,16.31,25.43,82.58,57.29,54.11,3.2,46.85
2011,6.66,20.51,15.82,29.01,81.31,50.26,55.79,7.16,44.42
2012,7.83,40.01,21.06,39.25,59.95,30.44,65.7,13.88,58.66
2013,6.0,19.5,23.97,12.83,43.66,11.04,51.85,5.53,52.74
2014,1.61,11.09,23.41,7.54,43.09,23.56,45.78,0.44,61.36
2015,3.42,19.07,28.55,10.2,59.14,33.78,52.99,1.7,57.39
2016,8.28,20.45,20.42,18.33,69.57,42.5,54.47,3.39,56.9
2017,3.83,24.41,30.81,13.16,40.71,24.16,56.19,2.57,68.35
2018,8.35,19.4,22.62,24.51,65.4,35.01,63.65,6.17,56.13
2019,4.51,10.41,14.79,16.29,69.36,48.21,54.51,1.61,53.29
2020,8.84,24.75,21.33,14.48,49.3,27.48,71.47,5.28,79.94
2021,6.68,34.07,35.41,13.17,43.49,25.79,60.74,7.07,67.5
2022,7.75,32.58,32.36,20.54,63.82,35.77,63.43,5.28,67.67
2023,3.37,20.12,25.22,15.87,65.2,29.22,52.21,6.1,53.69
2024,7.06,22.77,31.25,20.98,66.96,34.17,69.42,1.94,75.39
