Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1968,18.22,37.17,31.9,44.45,98.58,65.48,60.6,17.62,71.92
1969,15.66,42.11,36.18,44.8,103.05,59.82,72.29,18.74,76.43
1970,17.72,59.74,44.5,49.29,108.65,80.99,69.74,29.63,81.25
1971,14.43,44.91,36.78,46.02,101.97,56.0,69.58,18.61,75.1
1972,10.25,38.01,36.72,42.04,108.98,52.82,65.63,15.5,71.37
1973,21.77,44.63,37.42,45.71,103.45,62.57,66.28,18.57,74.33
1974,12.96,44.77,40.74,33.76,89.9,48.44,73.65,16.28,80.53
1975,19.63,41.89,28.03,51.46,100.66,63.15,62.35,25.22,66.49
1976,12.74,52.56,22.27,37.1,83.64,52.17,65.21,31.13,62.82
1977,17.76,39.43,36.24,53.53,116.8,81.89,72.21,19.74,71.02
1978,15.8,45.44,27.42,50.34,114.16,72.09,74.98,19.35,72.06
1979,15.72,40.01,35.29,34.55,88.42,45.48,73.45,9.33,79.06
1980,20.59,54.46,21.0,61.53,119.13,85.48,72.12,23.97,62.87
1981,10.72,41.89,34.6,32.64,105.29,72.67,68.39,10.24,85.1
1982,12.07,34.24,28.3,31.68,103.31,59.69,60.48,10.52,57.65
1983,31.32,56.82,23.13,68.11,98.04,76.47,69.04,33.65,60.87
1984,15.48,46.74,30.93,46.2,98.2,62.76,69.59,15.91,79.87
1985,11.19,40.7,34.41,34.23,101.58,68.28,70.77,11.17,66.92
1986,11.1,34.08,39.54,44.91,114.51,87.94,67.66,12.7,67.66
1987,22.28,44.35,42.39,60.89,111.69,80.51,70.07,29.46,65.8
1988,32.27,63.22,41.72,65.78,100.97,72.81,80.41,45.29,78.39
1989,13.92,43.71,25.56,34.97,87.59,62.41,79.96,19.48,67.44
1990,13.35,45.15,41.43,36.27,110.82,76.67,71.78,11.65,73.42
1991,27.33,44.32,35.39,62.13,100.63,70.46,67.35,22.79,75.38
1992,6.26,20.9,40.4,18.88,73.28,47.86,63.33,6.21,77.81
1993,22.03,14.97,19.68,41.82,102.46,79.08,64.59,7.32,61.55
1994,15.04,36.72,42.57,39.38,86.12,56.0,85.8,8.93,76.31
1995,26.14,37.89,29.3,50.39,104.52,63.94,69.48,20.49,68.11
1996,9.09,31.44,37.68,34.38,93.17,58.8,81.97,10.05,80.06
1997,15.35,34.03,29.64,34.74,90.7,59.25,72.79,11.74,71.67
1998,16.68,43.21,43.7,49.09,119.11,85.26,75.04,17.68,60.27
1999,28.49,32.75,34.84,53.42,102.74,64.19,67.89,20.39,68.51
2000,8.09,48.26,32.09,34.36,104.99,60.69,91.93,7.85,72.82
2001,22.42,47.51,40.25,41.93,89.12,58.37,88.93,24.39,86.72
2002,32.12,50.63,35.35,63.52,111.08,82.83,89.05,24.93,76.86
2003,11.75,48.23,50.26,29.44,86.42,50.06,87.63,16.32,82.6
2004,7.3,28.85,40.44,22.36,86.12,56.9,71.72,5.81,74.32
2005,29.56,46.41,34.67,60.41,109.55,66.05,72.51,26.42,67.26
2006,16.73,51.31,46.12,42.39,112.62,65.15,72.14,18.43,77.86
2007,21.9,48.49,39.16,62.36,112.56,84.54,83.75,25.07,74.69
2008,13.12,29.13,37.14,32.47,94.37,67.54,74.56,7.37,86.99
2009,10.01,24.6,41.74,20.86,87.28,55.06,70.23,5.64,77.72
2010,28.73,36.28,29.27,60.11,123.39,95.06,77.56,16.33,66.35
2011,17.85,39.75,32.83,54.78,115.92,83.95,77.96,19.66,67.83
2012,23.05,61.58,37.79,65.3,105.24,62.86,90.51,32.81,86.26
2013,18.03,38.82,42.82,33.94,90.73,46.91,75.54,16.17,78.99
2014,8.9,27.57,39.67,27.85,91.3,58.08,70.12,4.46,89.88
2015,18.26,39.43,46.29,33.42,102.76,70.8,75.85,10.58,85.78
2016,28.43,40.1,35.69,53.13,115.46,78.3,77.49,14.62,80.76
2017,14.61,44.73,49.47,38.51,91.19,64.13,80.06,10.81,90.69
2018,24.59,39.24,38.36,58.82,120.64,78.99,88.28,19.1,79.0
2019,17.21,28.76,29.8,47.52,118.82,87.81,76.45,9.44,76.59
2020,26.4,48.01,38.0,43.43,94.59,62.57,94.17,19.46,106.34
2021,20.97,57.39,51.24,43.77,88.44,64.52,83.55,23.05,92.09
2022,24.32,54.56,48.78,44.63,107.13,72.82,87.27,14.99,89.82
2023,14.39,41.29,44.92,40.79,108.68,59.59,74.65,20.75,75.52
2024,20.45,43.38,47.54,50.31,108.62,65.04,93.05,10.68,99.5
