Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
2005,140.98,167.97,124.01,105.42,47.08,80.35,135.55,159.07,70.0
2006,129.01,175.36,122.12,98.16,46.57,69.03,146.81,157.6,81.4
2007,144.89,163.73,124.85,110.96,49.6,75.93,141.04,153.4,87.06
2008,146.1,184.92,138.3,120.05,57.86,76.94,154.86,168.66,85.9
2009,140.97,181.07,141.67,106.78,51.34,76.59,145.87,163.69,81.17
2010,137.03,170.48,119.1,114.07,66.45,95.76,146.62,153.91,73.26
2011,134.28,175.33,138.54,103.42,50.13,78.23,152.83,165.3,88.45
2012,129.97,164.03,121.67,100.28,40.39,63.41,140.51,154.29,73.31
2013,148.28,189.71,132.43,128.63,56.14,85.86,153.29,178.82,89.09
2014,145.06,175.97,110.94,123.51,61.61,90.36,142.95,170.71,65.07
2015,136.29,161.59,100.45,100.91,47.09,69.35,129.46,151.22,70.34
2016,139.22,159.82,101.18,100.09,44.91,71.46,132.75,146.86,66.48
2017,130.7,167.45,124.96,93.1,36.99,65.44,128.49,154.77,73.75
2018,148.43,185.02,118.67,122.88,51.52,76.89,140.41,181.13,73.16
2019,143.95,184.37,135.09,113.25,43.56,65.5,150.25,170.61,74.69
2020,136.44,183.74,125.82,104.69,39.49,60.4,146.17,177.09,79.95
2021,134.66,173.35,122.49,105.69,42.89,71.71,146.08,161.51,75.07
2022,140.27,181.72,135.47,114.83,57.76,79.76,150.24,170.49,84.94
2023,125.74,175.16,121.52,94.46,37.39,57.13,145.76,156.56,78.01
2024,124.09,167.29,107.31,86.85,40.07,62.58,138.48,145.47,69.84
