Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
2008,45.22,25.63,9.05,72.37,147.05,95.99,44.53,29.74,50.17
2009,42.48,18.08,11.82,75.11,150.88,110.14,42.61,21.69,51.39
2010,60.72,31.77,7.38,97.88,148.08,120.49,52.93,52.42,45.29
2011,58.91,32.59,7.12,88.08,149.34,114.81,53.74,43.03,45.76
2012,57.45,38.14,10.99,86.89,161.54,107.11,58.91,46.87,56.72
2013,57.78,34.23,16.43,86.62,154.37,108.31,57.27,39.68,57.3
2014,44.94,26.88,15.47,79.41,151.49,109.89,50.02,34.99,63.16
2015,54.91,32.62,18.25,90.56,170.47,125.22,51.9,41.91,65.72
2016,59.29,32.85,8.84,101.51,163.08,122.69,51.12,50.08,55.07
2017,50.18,28.15,14.18,82.78,161.29,115.0,50.88,33.7,60.4
2018,72.13,34.42,11.2,116.79,172.39,141.3,54.8,54.94,58.52
2019,53.18,31.78,11.31,97.75,167.63,128.1,46.09,38.56,54.67
2020,62.49,33.26,12.94,87.56,160.85,117.57,51.56,44.95,67.59
2021,64.48,40.27,24.75,101.54,159.26,112.79,56.6,52.54,63.94
2022,55.02,36.92,19.58,89.24,158.27,115.6,61.25,41.29,65.43
2023,55.2,33.34,18.33,81.91,167.43,101.13,49.28,39.39,56.47
2024,60.56,34.49,17.74,95.43,176.5,122.94,56.35,41.16,61.94
