Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1976,0.01,0.02,0.01,0.05,0.26,0.25,0.02,0.01,0.04
1977,0.05,0.07,0.1,0.08,0.35,0.29,0.02,0.05,0.09
1978,0.02,0.01,0.01,0.14,0.35,0.08,0.03,0.14,0.2
1979,0.03,0.01,0.1,0.23,0.68,0.55,0.01,0.02,0.13
1980,0.01,0.01,0.15,0.02,0.4,0.11,0.11,0.09,0.25
1981,0.07,0.03,0.17,0.11,0.28,0.09,0.07,0.13,0.11
1982,0.06,0.05,0.13,0.21,0.61,0.15,0.01,0.05,0.29
1983,0.05,0.02,0.07,0.1,0.56,0.1,0.0,0.05,0.14
1984,0.04,0.05,0.07,0.05,0.35,0.11,0.0,0.02,0.02
1985,0.14,0.03,0.01,0.11,0.4,0.24,0.0,0.06,0.08
1986,0.05,0.07,0.12,0.2,0.36,0.08,0.01,0.21,0.29
1987,0.07,0.03,0.09,0.04,0.36,0.1,0.0,0.05,0.09
1988,0.03,0.01,0.01,0.03,0.25,0.02,0.0,0.0,0.11
1989,0.08,0.06,0.09,0.13,0.4,0.23,0.04,0.04,0.07
1990,0.06,0.04,0.16,0.1,0.57,0.5,0.0,0.06,0.05
1991,0.08,0.02,0.13,0.07,0.57,0.15,0.0,0.07,0.07
1992,0.03,0.02,0.03,0.08,0.34,0.14,0.04,0.06,0.08
1993,0.03,0.03,0.08,0.31,0.36,0.11,0.03,0.1,0.14
1994,0.06,0.02,0.17,0.1,0.53,0.23,0.0,0.1,0.05
1995,0.07,0.02,0.13,0.12,0.54,0.41,0.0,0.06,0.5
1996,0.17,0.04,0.47,0.17,0.38,0.34,0.0,0.05,0.32
1997,0.04,0.03,0.12,0.12,0.46,0.25,0.03,0.03,0.19
1998,0.1,0.04,0.21,0.23,0.59,0.31,0.0,0.05,0.14
1999,0.39,0.06,0.18,0.04,0.37,0.53,0.01,0.08,0.05
2000,0.03,0.02,0.06,0.15,0.24,0.11,0.01,0.08,0.12
2001,0.03,0.02,0.09,0.08,0.59,0.08,0.0,0.02,0.05
2002,0.06,0.06,0.09,0.22,0.49,0.16,0.02,0.1,0.25
2003,0.05,0.01,0.17,0.16,0.43,0.33,0.01,0.03,0.12
2004,0.37,0.03,0.06,0.08,0.64,0.52,0.02,0.07,0.19
2005,0.36,0.03,0.12,0.03,0.54,0.15,0.01,0.12,0.29
2006,0.13,0.01,0.26,0.14,0.35,0.37,0.01,0.02,0.05
2007,0.07,0.09,0.22,0.1,0.35,0.09,0.01,0.1,0.03
2008,0.09,0.05,0.03,0.38,0.63,0.26,0.0,0.15,0.07
2009,0.04,0.02,0.22,0.1,0.64,0.16,0.0,0.02,0.07
2010,0.38,0.04,0.1,0.23,0.31,0.3,0.0,0.14,0.27
2011,0.44,0.02,0.02,0.1,0.55,0.25,0.0,0.09,0.09
2012,0.11,0.01,0.25,0.05,0.53,0.14,0.0,0.08,0.19
2013,0.12,0.02,0.13,0.18,0.47,0.22,0.01,0.03,0.03
2014,0.12,0.06,0.04,0.18,0.41,0.27,0.02,0.02,0.24
2015,0.09,0.04,0.1,0.23,0.61,0.31,0.01,0.03,0.08
2016,0.14,0.03,0.08,0.13,0.62,0.67,0.0,0.18,0.14
2017,0.05,0.04,0.09,0.31,0.79,0.17,0.02,0.09,0.24
2018,0.09,0.06,0.04,0.1,0.52,0.5,0.04,0.12,0.06
2019,0.05,0.08,0.08,0.1,0.52,0.19,0.02,0.05,0.17
2020,0.06,0.02,0.04,0.07,0.64,0.33,0.01,0.11,0.03
2021,0.22,0.06,0.09,0.13,0.48,0.17,0.01,0.02,0.61
2022,0.03,0.0,0.11,0.11,0.2,0.21,0.0,0.08,0.16
2023,0.09,0.05,0.08,0.13,0.34,0.13,0.02,0.01,0.4
2024,0.15,0.09,0.07,0.09,0.72,0.55,0.0,0.04,0.2
