Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1961,65.7,96.44,32.79,39.48,10.58,20.26,68.76,85.42,23.55
1962,77.83,88.77,36.84,50.67,11.84,20.39,63.79,93.93,25.04
1963,76.06,90.24,38.11,59.61,22.55,33.03,69.7,96.03,24.31
1964,70.46,110.63,44.62,48.16,12.86,18.5,83.73,100.16,27.91
1965,71.36,101.92,31.81,46.12,11.28,21.18,63.36,98.83,21.89
1966,68.75,105.48,32.2,52.46,13.04,24.37,76.33,96.59,23.09
1967,71.33,99.34,31.1,47.08,9.76,19.05,72.43,98.45,25.19
1968,74.61,96.53,35.54,55.65,14.67,32.13,73.79,91.06,22.69
1969,75.79,107.83,44.85,51.78,8.87,24.2,67.14,103.28,24.31
1970,79.74,108.22,34.29,51.46,14.73,27.55,70.61,107.26,22.04
1971,71.45,101.22,41.41,43.71,9.52,18.29,73.68,101.21,28.57
1972,72.99,99.8,42.13,45.14,9.78,15.08,68.5,108.96,26.2
1973,53.91,83.47,31.87,35.76,9.19,19.23,69.37,76.9,18.49
1974,63.62,87.42,32.08,33.96,6.42,10.15,71.86,91.12,22.29
1975,63.44,107.93,39.92,35.32,8.49,12.59,77.71,103.38,25.02
1976,81.93,97.54,43.76,58.8,14.53,26.6,79.39,108.4,31.26
1977,71.24,94.32,39.88,59.63,20.52,38.56,69.26,94.91,23.9
1978,85.62,112.33,37.94,65.95,20.47,30.82,62.13,111.21,18.71
1979,60.04,108.84,45.67,60.21,18.2,25.7,75.07,101.87,23.11
1980,79.32,93.37,33.3,53.55,12.04,24.86,59.84,101.23,17.24
1981,65.17,80.93,21.74,49.12,14.48,30.82,53.97,85.48,13.48
1982,72.42,103.88,43.11,51.82,12.28,19.62,65.98,98.41,23.15
1983,55.98,85.15,26.73,37.69,10.78,16.88,55.75,83.07,12.12
1984,62.92,87.52,42.52,42.03,9.73,19.08,71.23,89.37,22.57
1985,73.63,106.44,67.07,60.16,18.7,27.22,67.9,99.18,28.99
1986,63.67,78.67,26.17,42.05,8.82,18.15,51.8,88.53,15.26
1987,60.24,77.69,35.24,28.46,4.6,13.79,66.29,71.98,23.11
1988,69.63,94.85,36.47,54.22,12.61,29.35,76.88,97.84,25.62
1989,82.3,102.27,41.05,56.22,15.47,22.5,74.86,111.78,29.4
1990,47.2,87.31,38.74,23.71,4.66,5.75,68.48,88.59,29.96
1991,58.46,89.1,33.92,39.59,6.46,13.83,69.77,92.86,24.55
1992,65.41,79.08,27.58,29.86,4.12,11.87,67.26,76.06,21.83
1993,67.74,100.06,50.6,43.72,7.05,16.5,68.66,93.11,25.76
1994,70.97,94.29,33.42,39.02,9.06,17.02,64.75,92.47,25.64
1995,66.34,91.17,26.93,53.54,9.65,21.21,52.02,100.02,13.14
1996,67.88,106.9,31.78,56.62,15.77,25.1,61.44,108.89,15.11
1997,61.15,97.11,31.72,35.6,7.9,14.92,69.02,92.82,19.75
1998,41.04,72.25,23.64,21.51,4.13,7.94,55.39,60.92,15.53
1999,55.59,68.89,21.22,33.35,6.1,13.17,59.83,76.86,24.08
2000,66.72,100.53,29.35,50.29,12.69,26.83,59.19,90.53,18.55
2001,57.96,91.46,33.38,37.7,8.01,17.47,60.74,80.28,20.25
2002,55.56,99.08,36.78,35.14,9.05,17.24,72.86,86.9,23.75
2003,73.7,93.99,25.26,47.55,9.34,16.65,57.09,94.33,16.34
2004,69.04,79.1,27.65,43.41,9.54,20.85,57.23,86.06,17.14
2005,68.65,79.82,37.26,41.32,7.02,17.2,51.2,89.04,14.88
2006,41.75,82.56,35.24,24.25,5.64,10.12,68.19,67.35,23.42
2007,68.2,93.07,33.56,41.37,7.14,15.64,68.04,94.75,25.11
2008,64.24,102.5,43.31,52.32,9.34,17.33,70.98,105.74,25.05
2009,68.62,98.54,45.15,48.74,9.47,20.51,70.41,90.94,26.13
2010,53.58,92.99,26.2,54.13,15.18,27.85,60.5,88.77,14.08
2011,62.08,94.14,39.69,35.5,9.67,11.78,72.21,90.49,25.61
2012,39.87,82.44,27.19,23.46,5.11,8.58,58.57,70.83,22.71
2013,62.69,108.67,43.18,51.78,7.35,15.71,75.57,110.65,28.9
2014,73.09,98.24,29.26,63.47,15.54,24.39,58.71,111.12,14.97
2015,71.91,77.61,24.59,46.41,9.88,20.17,51.55,78.51,15.9
2016,52.81,70.37,28.49,34.77,5.99,16.12,54.77,71.96,13.67
2017,56.15,79.08,37.35,31.56,5.79,11.57,47.24,81.13,17.16
2018,60.3,104.25,28.48,40.77,12.38,18.37,61.95,101.87,18.83
2019,67.12,104.7,40.03,38.54,6.53,10.2,66.97,98.75,17.56
2020,41.16,93.93,28.39,21.08,3.58,6.76,64.63,80.01,24.11
2021,52.83,80.2,24.29,29.77,5.33,7.21,57.52,79.32,18.04
2022,65.4,106.54,44.53,52.83,11.43,19.4,73.9,100.63,28.08
2023,35.22,96.07,31.24,18.49,1.93,6.12,64.69,72.65,25.95
2024,43.09,74.43,17.85,25.87,7.02,12.79,52.27,60.02,13.59
