Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
2009,2.57,0.35,0.4,7.04,53.42,16.9,10.62,0.29,14.22
2010,8.92,1.91,0.19,22.2,80.45,39.85,14.52,2.92,12.34
2011,6.26,4.4,0.14,22.79,67.56,28.12,12.68,4.72,12.25
2012,5.89,4.06,0.35,18.65,57.04,26.34,15.58,4.35,18.13
2013,7.83,1.8,0.64,11.21,53.87,22.4,13.89,4.39,18.32
2014,3.02,0.51,0.55,9.5,52.48,17.4,11.07,0.62,16.24
2015,4.86,1.06,1.32,12.12,65.68,26.39,13.23,1.06,18.47
2016,7.35,2.51,0.25,20.05,74.59,36.37,12.95,1.89,15.08
2017,3.89,1.55,0.38,9.36,61.28,27.7,11.28,0.74,18.55
2018,10.07,1.98,0.44,19.04,73.44,35.55,12.65,2.49,20.42
2019,6.47,1.75,0.18,13.47,67.8,28.4,9.42,1.07,15.45
2020,8.12,2.68,0.57,11.79,63.85,31.99,13.81,1.86,20.52
2021,7.76,2.28,2.08,13.34,64.33,24.19,11.76,2.22,21.58
2022,6.63,2.88,1.58,16.66,70.83,31.51,15.73,1.78,22.1
2023,4.69,1.58,0.73,10.02,63.45,22.22,13.1,1.07,15.3
2024,8.51,1.43,1.14,14.2,70.56,33.8,17.36,1.59,22.38
