Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1955,144.28,176.94,141.3,118.87,54.66,85.22,159.04,162.77,93.5
1956,155.7,182.75,129.51,119.86,47.49,75.1,157.49,176.03,87.78
1957,145.89,175.34,122.36,115.68,37.55,66.12,139.92,168.68,80.2
1958,149.55,173.59,107.12,124.39,59.46,89.8,151.52,167.45,70.55
1959,150.04,186.6,128.34,120.68,50.6,79.74,155.54,173.88,83.52
1960,149.91,178.99,129.66,129.91,64.91,101.83,151.09,169.25,85.26
1961,148.74,184.33,120.15,117.22,48.81,83.41,154.38,173.5,84.69
1962,159.42,166.47,117.95,126.22,50.57,90.43,144.7,169.36,83.22
1963,152.29,162.21,114.28,124.47,67.15,94.15,141.65,159.56,81.33
1964,151.02,181.54,139.36,123.4,52.87,82.53,162.06,165.13,92.97
1965,154.9,181.82,126.38,115.89,51.28,85.86,149.76,170.13,84.14
1966,154.04,183.7,121.58,124.94,55.46,94.62,152.79,177.64,81.47
1967,154.76,180.7,122.57,114.53,51.6,84.82,154.58,176.1,90.96
1968,141.79,180.77,123.8,118.65,67.18,102.04,160.9,160.05,86.74
1969,153.19,181.29,135.04,130.91,58.49,97.29,152.34,169.62,85.67
1970,144.46,192.47,137.25,119.06,56.63,85.02,166.03,167.75,85.14
1971,147.51,177.33,133.51,117.68,48.22,80.26,160.27,167.35,97.75
1972,157.15,179.88,124.91,120.39,46.02,71.48,148.7,177.24,87.01
1973,128.86,173.02,121.65,98.25,46.21,77.29,157.06,153.79,79.33
1974,154.02,176.99,119.68,111.5,43.7,71.19,151.57,176.55,82.95
1975,144.53,179.92,135.95,118.82,50.4,76.65,169.14,165.94,93.93
1976,157.69,179.14,136.24,134.23,60.77,95.73,160.37,183.89,92.39
1977,140.63,166.04,127.85,112.29,60.4,87.79,149.39,152.06,79.76
1978,160.54,171.3,125.29,124.48,66.87,92.13,142.48,172.13,76.56
1979,135.66,183.62,124.26,124.61,61.56,87.38,155.03,173.16,79.8
1980,152.18,171.33,116.48,128.75,57.82,87.51,152.06,174.74,70.67
1981,145.21,164.99,113.69,121.82,57.71,99.62,139.46,166.13,69.64
1982,142.95,177.03,137.75,116.37,48.1,79.5,150.4,164.13,87.36
1983,139.5,176.51,107.82,114.95,51.62,85.17,144.92,168.84,67.35
1984,139.53,182.56,129.45,113.38,49.3,80.73,156.25,166.12,83.7
1985,139.04,177.0,153.2,110.26,57.83,80.1,144.53,161.83,90.95
1986,144.3,161.71,110.67,108.98,43.81,74.36,139.45,161.98,68.81
1987,143.34,166.27,116.07,115.26,45.72,91.48,150.38,159.52,76.66
1988,147.46,172.4,116.41,131.0,56.23,97.6,152.7,174.69,80.18
1989,150.28,173.15,119.49,126.24,54.81,83.43,148.46,177.2,82.42
1990,129.9,177.07,117.21,107.79,34.5,59.16,147.82,168.27,84.61
1991,134.61,176.01,119.05,111.51,43.61,70.21,155.25,165.14,82.65
1992,146.83,172.22,105.22,108.73,41.02,78.8,144.41,171.63,71.28
1993,147.15,176.27,129.49,118.44,50.62,87.56,152.71,174.78,74.27
1994,144.2,168.15,115.15,111.8,43.32,74.49,145.89,160.56,83.29
1995,144.06,173.52,106.66,121.35,51.71,87.87,148.78,169.08,63.41
1996,147.42,181.62,116.93,127.03,55.44,91.0,147.63,178.64,64.86
1997,152.05,173.7,114.48,121.42,43.18,78.08,151.23,178.1,70.47
1998,119.16,159.63,99.05,92.48,33.38,63.33,146.18,140.64,71.7
1999,136.6,169.34,116.09,108.7,42.81,79.66,153.28,155.68,82.3
2000,138.85,170.3,122.01,117.16,53.73,91.61,143.41,153.67,74.41
2001,141.06,167.5,120.08,109.55,44.42,83.2,141.72,151.22,73.7
2002,146.81,187.43,125.39,114.78,54.77,84.39,153.01,178.61,79.36
2003,142.3,163.78,105.25,112.07,52.72,83.12,140.86,163.59,70.86
2004,135.72,167.02,105.46,103.14,46.38,86.09,138.41,157.73,73.05
2005,139.19,165.38,117.3,108.47,46.01,83.65,139.62,159.88,66.65
2006,126.25,171.27,115.22,101.67,45.61,74.16,151.21,158.55,78.21
2007,144.44,160.22,119.85,114.97,48.82,78.38,144.57,153.87,82.18
2008,144.87,180.27,133.18,122.46,57.27,80.57,157.96,168.87,82.2
2009,138.83,177.85,137.55,109.6,51.22,79.17,148.02,164.61,76.28
2010,136.06,165.89,110.55,116.43,65.89,97.98,146.45,153.66,69.67
2011,133.54,173.41,129.14,106.41,49.62,80.93,154.24,165.31,81.91
2012,129.66,160.02,115.1,102.75,40.28,65.89,139.26,153.88,69.62
2013,147.18,187.01,129.61,131.5,56.61,90.41,154.45,179.34,84.27
2014,144.95,173.64,107.58,126.06,62.37,93.65,143.69,170.29,60.84
2015,135.34,158.87,99.08,103.66,46.59,72.09,129.0,150.81,65.96
2016,135.91,154.74,95.02,102.56,43.88,75.75,132.47,146.88,63.29
2017,129.18,163.49,121.41,95.94,37.3,68.79,129.17,154.73,70.42
2018,147.2,182.45,115.71,125.44,53.25,79.96,143.09,181.17,69.74
2019,142.65,181.31,131.59,115.42,45.22,67.62,155.55,171.79,71.88
2020,136.84,179.82,120.11,107.45,40.02,63.73,145.71,178.01,78.97
2021,134.84,170.42,114.42,107.26,41.8,75.39,145.9,161.89,72.29
2022,140.91,178.19,128.45,116.44,56.07,82.63,149.48,171.59,85.57
2023,125.03,172.3,113.78,96.46,35.93,61.43,146.22,157.5,76.19
2024,123.39,164.29,97.79,89.21,38.64,67.52,140.68,146.59,63.82
