year,obs,historical_lower,historical_upper,ssp126_lower,ssp126_upper,ssp245_lower,ssp245_upper,ssp370_lower,ssp370_upper,ssp585_lower,ssp585_upper
1986,0.692,-1.57,2.812,-999,-999,-999,-999,-999,-999,-999,-999
1987,1.267,-1.624,2.801,-999,-999,-999,-999,-999,-999,-999,-999
1988,0.451,-1.611,2.836,-999,-999,-999,-999,-999,-999,-999,-999
1989,-0.591,-1.489,2.934,-999,-999,-999,-999,-999,-999,-999,-999
1990,2.884,-1.339,2.88,-999,-999,-999,-999,-999,-999,-999,-999
1991,2.692,-1.334,2.905,-999,-999,-999,-999,-999,-999,-999,-999
1992,-0.624,-1.256,3.008,-999,-999,-999,-999,-999,-999,-999,-999
1993,-0.216,-1.137,3.129,-999,-999,-999,-999,-999,-999,-999,-999
1994,-0.049,-1.188,3.263,-999,-999,-999,-999,-999,-999,-999,-999
1995,0.834,-1.072,3.226,-999,-999,-999,-999,-999,-999,-999,-999
1996,0.142,-0.999,3.285,-999,-999,-999,-999,-999,-999,-999,-999
1997,-0.066,-0.832,3.317,-999,-999,-999,-999,-999,-999,-999,-999
1998,3.951,-0.735,3.441,-999,-999,-999,-999,-999,-999,-999,-999
1999,2.501,-0.572,3.578,-999,-999,-999,-999,-999,-999,-999,-999
2000,0.492,-0.454,3.674,-999,-999,-999,-999,-999,-999,-999,-999
2001,2.542,-0.389,3.816,-999,-999,-999,-999,-999,-999,-999,-999
2002,2.451,-0.326,4.076,-999,-999,-999,-999,-999,-999,-999,-999
2003,0.134,-0.237,4.158,-999,-999,-999,-999,-999,-999,-999,-999
2004,0.776,-0.201,4.173,-999,-999,-999,-999,-999,-999,-999,-999
2005,1.834,-0.136,4.228,-999,-999,-999,-999,-999,-999,-999,-999
2006,3.242,-0.028,4.355,-999,-999,-999,-999,-999,-999,-999,-999
2007,1.267,0.019,4.417,-999,-999,-999,-999,-999,-999,-999,-999
2008,1.384,-0.02,4.537,-999,-999,-999,-999,-999,-999,-999,-999
2009,0.626,0.054,4.602,-999,-999,-999,-999,-999,-999,-999,-999
2010,2.859,0.058,4.673,-999,-999,-999,-999,-999,-999,-999,-999
2011,2.734,0.039,4.815,-999,-999,-999,-999,-999,-999,-999,-999
2012,4.451,0.051,4.803,-999,-999,-999,-999,-999,-999,-999,-999
2013,1.334,0.165,4.745,-999,-999,-999,-999,-999,-999,-999,-999
2014,0.117,0.134,4.758,-999,-999,-999,-999,-999,-999,-999,-999
2015,1.301,-999,-999,0.727,5.437,0.951,5.382,0.337,5.234,1.049,5.294
2016,3.259,-999,-999,0.839,5.394,0.934,5.495,0.338,5.284,1.1,5.451
2017,2.534,-999,-999,0.946,5.492,1.066,5.621,0.51,5.377,1.177,5.659
2018,1.801,-999,-999,1.0,5.511,1.166,5.78,0.57,5.372,1.167,5.756
2019,0.851,-999,-999,1.16,5.685,1.189,5.861,0.634,5.474,1.176,5.869
2020,3.426,-999,-999,1.199,5.744,1.192,5.916,0.692,5.607,1.228,5.93
2021,3.326,-999,-999,1.27,5.799,1.244,5.932,0.792,5.666,1.272,6.024
2022,2.167,-999,-999,1.441,6.003,1.365,6.111,0.839,5.759,1.297,6.224
2023,3.826,-999,-999,1.487,6.176,1.466,6.321,0.978,5.814,1.386,6.269
2024,4.526,-999,-999,1.461,6.303,1.572,6.469,1.165,6.07,1.477,6.535
2025,-999,-999,-999,1.6,6.411,1.669,6.628,1.319,6.159,1.515,6.675
2026,-999,-999,-999,1.636,6.435,1.614,6.607,1.406,6.314,1.488,6.679
2027,-999,-999,-999,1.641,6.566,1.709,6.613,1.5,6.503,1.537,6.635
2028,-999,-999,-999,1.67,6.599,1.7,6.704,1.597,6.703,1.625,6.704
2029,-999,-999,-999,1.739,6.778,1.773,6.73,1.722,6.801,1.726,6.757
2030,-999,-999,-999,1.687,6.789,1.817,6.793,1.766,6.926,1.838,6.954
2031,-999,-999,-999,1.738,6.881,1.964,6.973,1.874,7.159,1.983,7.043
2032,-999,-999,-999,1.774,6.942,2.077,7.163,1.902,7.381,2.143,7.258
2033,-999,-999,-999,1.823,6.982,2.049,7.135,1.998,7.496,2.244,7.375
2034,-999,-999,-999,1.931,7.08,2.023,7.14,2.103,7.596,2.338,7.512
2035,-999,-999,-999,2.0,7.188,2.109,7.236,2.223,7.588,2.467,7.615
2036,-999,-999,-999,2.03,7.368,2.1,7.241,2.265,7.8,2.557,7.847
2037,-999,-999,-999,2.115,7.41,2.327,7.338,2.291,7.884,2.706,8.125
2038,-999,-999,-999,2.215,7.529,2.387,7.442,2.399,7.864,2.711,8.306
2039,-999,-999,-999,2.178,7.67,2.554,7.472,2.408,7.846,2.819,8.419
2040,-999,-999,-999,2.179,7.652,2.619,7.586,2.448,7.95,2.987,8.57
2041,-999,-999,-999,2.293,7.781,2.718,7.75,2.563,8.01,3.15,8.637
2042,-999,-999,-999,2.328,7.79,2.711,7.815,2.522,7.961,3.156,8.801
2043,-999,-999,-999,2.38,7.884,2.748,7.865,2.679,8.166,3.213,8.774
2044,-999,-999,-999,2.258,8.025,2.894,7.905,2.778,8.359,3.316,8.901
2045,-999,-999,-999,2.158,8.021,3.022,7.995,2.828,8.417,3.428,9.228
2046,-999,-999,-999,2.228,8.026,3.122,8.101,2.85,8.519,3.526,9.372
2047,-999,-999,-999,2.232,7.987,3.122,8.232,2.973,8.652,3.716,9.428
2048,-999,-999,-999,2.198,8.095,3.086,8.291,3.08,8.961,3.89,9.469
2049,-999,-999,-999,2.154,8.099,3.143,8.406,3.128,9.162,4.098,9.653
2050,-999,-999,-999,2.139,8.116,3.063,8.496,3.242,9.287,4.164,9.816
2051,-999,-999,-999,2.178,8.161,3.031,8.62,3.403,9.444,4.192,9.966
2052,-999,-999,-999,2.11,8.091,2.96,8.702,3.489,9.599,4.252,10.211
2053,-999,-999,-999,2.152,8.153,3.031,8.731,3.702,9.779,4.407,10.557
2054,-999,-999,-999,2.09,8.194,3.003,8.811,3.746,9.759,4.502,10.751
2055,-999,-999,-999,2.198,8.176,3.093,8.934,3.819,9.899,4.649,10.982
2056,-999,-999,-999,2.304,8.217,3.151,9.006,3.91,10.082,4.796,11.099
2057,-999,-999,-999,2.285,8.282,3.125,9.078,3.971,10.195,4.898,11.218
2058,-999,-999,-999,2.362,8.359,3.307,9.157,3.996,10.312,4.972,11.386
2059,-999,-999,-999,2.453,8.326,3.396,9.269,4.134,10.197,5.018,11.607
2060,-999,-999,-999,2.46,8.382,3.439,9.365,4.171,10.215,5.123,11.865
2061,-999,-999,-999,2.509,8.387,3.577,9.459,4.231,10.429,5.272,11.904
2062,-999,-999,-999,2.618,8.424,3.655,9.416,4.327,10.499,5.497,12.006
2063,-999,-999,-999,2.744,8.613,3.778,9.457,4.491,10.622,5.644,12.086
2064,-999,-999,-999,2.554,8.643,3.758,9.523,4.596,10.682,5.771,12.148
2065,-999,-999,-999,2.694,8.651,3.806,9.685,4.739,10.83,5.897,12.38
2066,-999,-999,-999,2.696,8.596,3.678,9.785,4.792,10.872,6.04,12.464
2067,-999,-999,-999,2.736,8.595,3.716,9.958,4.998,11.071,6.195,12.56
2068,-999,-999,-999,2.77,8.535,3.815,10.052,5.134,11.215,6.369,12.792
2069,-999,-999,-999,2.724,8.604,3.822,10.092,5.284,11.334,6.531,13.042
2070,-999,-999,-999,2.724,8.688,3.802,10.211,5.452,11.473,6.651,13.236
2071,-999,-999,-999,2.759,8.763,3.929,10.239,5.642,11.67,6.765,13.358
2072,-999,-999,-999,2.776,8.854,4.009,10.313,5.684,11.765,6.81,13.781
2073,-999,-999,-999,2.716,8.86,4.098,10.515,5.738,12.052,6.927,14.035
2074,-999,-999,-999,2.696,8.761,4.198,10.557,5.759,12.152,7.105,14.232
2075,-999,-999,-999,2.906,8.782,4.34,10.646,5.866,12.368,7.264,14.535
2076,-999,-999,-999,2.818,8.775,4.416,10.611,5.971,12.509,7.389,14.709
2077,-999,-999,-999,2.849,8.791,4.552,10.743,6.11,12.686,7.477,14.944
2078,-999,-999,-999,2.861,8.85,4.575,10.781,5.911,12.778,7.58,15.113
2079,-999,-999,-999,2.842,8.913,4.565,10.793,5.994,12.933,7.647,15.274
2080,-999,-999,-999,2.799,8.891,4.659,10.857,6.096,13.152,7.728,15.39
2081,-999,-999,-999,2.694,8.801,4.808,10.876,6.091,13.499,7.802,15.476
2082,-999,-999,-999,2.71,8.759,4.768,10.923,6.18,13.651,7.97,15.595
2083,-999,-999,-999,2.71,8.77,4.733,10.927,6.269,13.854,8.16,15.716
2084,-999,-999,-999,2.707,8.878,4.697,10.896,6.427,13.876,8.306,16.089
2085,-999,-999,-999,2.621,8.888,4.628,10.955,6.542,14.126,8.307,16.264
2086,-999,-999,-999,2.622,8.902,4.582,10.99,6.599,14.285,8.458,16.265
2087,-999,-999,-999,2.629,8.98,4.627,11.046,6.6,14.423,8.611,16.506
2088,-999,-999,-999,2.673,9.042,4.704,11.073,6.76,14.552,8.81,16.78
2089,-999,-999,-999,2.655,8.966,4.773,11.125,6.947,14.835,8.911,17.001
2090,-999,-999,-999,2.626,9.023,4.723,11.131,6.926,15.138,9.066,17.242
2091,-999,-999,-999,2.674,9.039,4.622,11.184,6.888,15.303,9.194,17.415
2092,-999,-999,-999,2.767,9.194,4.655,11.274,6.994,15.352,9.316,17.653
2093,-999,-999,-999,2.736,9.268,4.669,11.333,7.056,15.4,9.375,18.006
2094,-999,-999,-999,2.714,9.203,4.729,11.352,7.171,15.492,9.36,18.159
2095,-999,-999,-999,2.707,9.176,4.827,11.411,7.299,15.698,9.437,18.183
2096,-999,-999,-999,2.777,9.238,5.028,11.432,7.459,15.794,9.58,18.396
2097,-999,-999,-999,2.72,9.261,5.12,11.411,7.514,15.84,9.497,18.604
2098,-999,-999,-999,2.701,9.273,5.132,11.461,7.585,15.783,9.532,18.805
2099,-999,-999,-999,2.666,9.346,5.118,11.501,7.553,15.9,9.457,18.755
2100,-999,-999,-999,2.654,9.441,5.028,11.454,7.561,15.926,9.467,18.735
