year,obs,historical_lower,historical_upper,ssp126_lower,ssp126_upper,ssp245_lower,ssp245_upper,ssp370_lower,ssp370_upper,ssp585_lower,ssp585_upper
1963,-0.958,-3.006,2.275,-999,-999,-999,-999,-999,-999,-999,-999
1964,0.85,-3.04,2.218,-999,-999,-999,-999,-999,-999,-999,-999
1965,0.308,-3.047,2.173,-999,-999,-999,-999,-999,-999,-999,-999
1966,-1.058,-3.067,2.224,-999,-999,-999,-999,-999,-999,-999,-999
1967,-1.075,-3.046,2.165,-999,-999,-999,-999,-999,-999,-999,-999
1968,-0.517,-2.903,2.139,-999,-999,-999,-999,-999,-999,-999,-999
1969,-1.233,-3.023,2.154,-999,-999,-999,-999,-999,-999,-999,-999
1970,-0.417,-2.898,2.202,-999,-999,-999,-999,-999,-999,-999,-999
1971,0.583,-2.914,2.249,-999,-999,-999,-999,-999,-999,-999,-999
1972,-1.308,-2.837,2.334,-999,-999,-999,-999,-999,-999,-999,-999
1973,1.408,-2.839,2.363,-999,-999,-999,-999,-999,-999,-999,-999
1974,-0.017,-2.585,2.376,-999,-999,-999,-999,-999,-999,-999,-999
1975,0.358,-2.574,2.419,-999,-999,-999,-999,-999,-999,-999,-999
1976,-1.258,-2.504,2.436,-999,-999,-999,-999,-999,-999,-999,-999
1977,-0.125,-2.513,2.455,-999,-999,-999,-999,-999,-999,-999,-999
1978,-2.067,-2.485,2.41,-999,-999,-999,-999,-999,-999,-999,-999
1979,-2.267,-2.622,2.53,-999,-999,-999,-999,-999,-999,-999,-999
1980,-0.333,-2.509,2.581,-999,-999,-999,-999,-999,-999,-999,-999
1981,0.117,-2.435,2.643,-999,-999,-999,-999,-999,-999,-999,-999
1982,-0.95,-2.241,2.692,-999,-999,-999,-999,-999,-999,-999,-999
1983,0.358,-2.096,2.75,-999,-999,-999,-999,-999,-999,-999,-999
1984,0.167,-1.999,2.817,-999,-999,-999,-999,-999,-999,-999,-999
1985,-1.0,-1.997,2.746,-999,-999,-999,-999,-999,-999,-999,-999
1986,1.2,-1.883,2.761,-999,-999,-999,-999,-999,-999,-999,-999
1987,2.458,-1.911,2.723,-999,-999,-999,-999,-999,-999,-999,-999
1988,0.475,-1.922,2.698,-999,-999,-999,-999,-999,-999,-999,-999
1989,-1.233,-1.876,2.798,-999,-999,-999,-999,-999,-999,-999,-999
1990,1.925,-1.729,2.795,-999,-999,-999,-999,-999,-999,-999,-999
1991,2.1,-1.666,2.737,-999,-999,-999,-999,-999,-999,-999,-999
1992,0.25,-1.593,2.792,-999,-999,-999,-999,-999,-999,-999,-999
1993,-0.775,-1.581,2.91,-999,-999,-999,-999,-999,-999,-999,-999
1994,0.35,-1.518,3.034,-999,-999,-999,-999,-999,-999,-999,-999
1995,-0.042,-1.515,3.07,-999,-999,-999,-999,-999,-999,-999,-999
1996,-1.508,-1.456,3.244,-999,-999,-999,-999,-999,-999,-999,-999
1997,-0.675,-1.421,3.412,-999,-999,-999,-999,-999,-999,-999,-999
1998,3.583,-1.377,3.612,-999,-999,-999,-999,-999,-999,-999,-999
1999,1.9,-1.275,3.736,-999,-999,-999,-999,-999,-999,-999,-999
2000,0.567,-1.078,3.914,-999,-999,-999,-999,-999,-999,-999,-999
2001,1.725,-0.915,4.057,-999,-999,-999,-999,-999,-999,-999,-999
2002,1.608,-0.804,4.309,-999,-999,-999,-999,-999,-999,-999,-999
2003,0.075,-0.755,4.397,-999,-999,-999,-999,-999,-999,-999,-999
2004,0.95,-0.607,4.454,-999,-999,-999,-999,-999,-999,-999,-999
2005,2.067,-0.628,4.596,-999,-999,-999,-999,-999,-999,-999,-999
2006,2.367,-0.504,4.755,-999,-999,-999,-999,-999,-999,-999,-999
2007,2.042,-0.494,4.725,-999,-999,-999,-999,-999,-999,-999,-999
2008,-0.717,-0.488,4.81,-999,-999,-999,-999,-999,-999,-999,-999
2009,-0.208,-0.284,4.983,-999,-999,-999,-999,-999,-999,-999,-999
2010,1.258,-0.136,5.164,-999,-999,-999,-999,-999,-999,-999,-999
2011,1.517,-0.204,5.244,-999,-999,-999,-999,-999,-999,-999,-999
2012,4.142,-0.217,5.188,-999,-999,-999,-999,-999,-999,-999,-999
2013,-0.55,-0.197,5.208,-999,-999,-999,-999,-999,-999,-999,-999
2014,-2.15,-0.2,5.304,-999,-999,-999,-999,-999,-999,-999,-999
2015,1.233,-999,-999,0.36,5.395,0.468,5.328,0.084,4.962,0.669,5.554
2016,3.1,-999,-999,0.407,5.482,0.494,5.416,-0.001,5.085,0.676,5.661
2017,2.758,-999,-999,0.488,5.569,0.533,5.448,0.109,5.217,0.706,5.819
2018,0.842,-999,-999,0.548,5.64,0.675,5.551,0.129,5.25,0.594,5.956
2019,0.467,-999,-999,0.789,5.804,0.738,5.573,0.261,5.45,0.59,6.049
2020,1.675,-999,-999,0.741,5.846,0.784,5.781,0.311,5.633,0.6,6.122
2021,2.133,-999,-999,0.729,5.972,0.846,5.848,0.334,5.767,0.619,6.166
2022,0.425,-999,-999,0.899,6.102,1.021,6.043,0.39,5.957,0.611,6.271
2023,3.108,-999,-999,1.039,6.254,1.132,6.269,0.477,5.976,0.645,6.334
2024,3.867,-999,-999,1.071,6.446,1.241,6.315,0.625,6.229,0.747,6.563
2025,-999,-999,-999,1.167,6.655,1.305,6.466,0.758,6.371,0.778,6.745
2026,-999,-999,-999,1.306,6.656,1.265,6.611,0.877,6.558,0.835,6.771
2027,-999,-999,-999,1.361,6.702,1.289,6.63,1.086,6.56,0.967,6.851
2028,-999,-999,-999,1.362,6.761,1.375,6.652,1.178,6.675,1.123,6.956
2029,-999,-999,-999,1.481,6.835,1.418,6.79,1.338,6.769,1.291,7.052
2030,-999,-999,-999,1.373,6.856,1.457,6.87,1.396,6.741,1.45,7.203
2031,-999,-999,-999,1.476,6.955,1.576,6.961,1.453,6.916,1.617,7.225
2032,-999,-999,-999,1.568,6.947,1.659,7.027,1.548,7.042,1.747,7.423
2033,-999,-999,-999,1.628,7.011,1.693,7.038,1.67,7.107,1.846,7.57
2034,-999,-999,-999,1.65,7.194,1.746,7.042,1.769,7.203,1.926,7.717
2035,-999,-999,-999,1.687,7.286,1.78,7.171,1.933,7.187,2.06,7.853
2036,-999,-999,-999,1.788,7.419,1.868,7.21,1.999,7.248,2.249,8.006
2037,-999,-999,-999,1.782,7.489,2.095,7.328,2.03,7.306,2.335,8.254
2038,-999,-999,-999,1.923,7.614,2.17,7.383,2.056,7.424,2.416,8.319
2039,-999,-999,-999,1.894,7.794,2.284,7.473,2.103,7.463,2.573,8.415
2040,-999,-999,-999,1.841,7.895,2.361,7.505,2.117,7.616,2.671,8.466
2041,-999,-999,-999,1.916,7.958,2.454,7.64,2.263,7.748,2.795,8.519
2042,-999,-999,-999,1.976,7.956,2.538,7.665,2.327,7.768,2.768,8.635
2043,-999,-999,-999,1.931,8.059,2.586,7.795,2.431,7.918,2.839,8.652
2044,-999,-999,-999,1.853,8.263,2.638,7.802,2.614,8.046,2.997,8.846
2045,-999,-999,-999,1.831,8.218,2.715,7.932,2.666,8.255,3.11,9.155
2046,-999,-999,-999,1.986,8.168,2.87,8.016,2.633,8.362,3.267,9.315
2047,-999,-999,-999,2.041,8.042,2.888,8.051,2.699,8.565,3.437,9.378
2048,-999,-999,-999,2.092,8.127,2.807,8.055,2.74,8.89,3.602,9.517
2049,-999,-999,-999,2.028,8.107,2.881,8.216,2.861,9.139,3.711,9.701
2050,-999,-999,-999,2.146,7.979,2.875,8.408,2.922,9.315,3.71,9.868
2051,-999,-999,-999,2.22,8.013,2.906,8.482,3.086,9.428,3.803,10.131
2052,-999,-999,-999,2.238,8.013,2.972,8.596,3.172,9.546,3.768,10.393
2053,-999,-999,-999,2.205,8.133,3.007,8.568,3.28,9.636,3.908,10.777
2054,-999,-999,-999,2.211,8.177,2.914,8.582,3.366,9.775,4.024,10.937
2055,-999,-999,-999,2.252,8.061,3.007,8.668,3.399,9.988,4.109,11.035
2056,-999,-999,-999,2.268,8.078,3.118,8.741,3.592,10.015,4.235,11.127
2057,-999,-999,-999,2.217,8.159,3.102,8.847,3.611,10.167,4.201,11.287
2058,-999,-999,-999,2.247,8.272,3.226,8.952,3.725,10.271,4.262,11.466
2059,-999,-999,-999,2.245,8.233,3.306,9.009,3.871,10.138,4.308,11.665
2060,-999,-999,-999,2.283,8.297,3.341,9.093,3.93,10.141,4.38,11.886
2061,-999,-999,-999,2.243,8.358,3.404,9.114,4.091,10.24,4.567,12.0
2062,-999,-999,-999,2.308,8.35,3.46,9.251,4.157,10.229,4.757,12.047
2063,-999,-999,-999,2.406,8.424,3.468,9.287,4.234,10.351,4.949,12.074
2064,-999,-999,-999,2.292,8.393,3.361,9.441,4.342,10.502,5.137,12.193
2065,-999,-999,-999,2.337,8.465,3.543,9.648,4.49,10.605,5.213,12.32
2066,-999,-999,-999,2.351,8.55,3.495,9.765,4.605,10.64,5.368,12.449
2067,-999,-999,-999,2.433,8.642,3.475,9.817,4.704,10.834,5.496,12.48
2068,-999,-999,-999,2.444,8.59,3.429,9.823,4.915,10.977,5.675,12.62
2069,-999,-999,-999,2.377,8.617,3.391,9.903,4.954,11.102,5.797,12.869
2070,-999,-999,-999,2.393,8.648,3.344,10.03,5.109,11.183,5.87,12.971
2071,-999,-999,-999,2.464,8.682,3.432,10.1,5.292,11.297,6.098,13.072
2072,-999,-999,-999,2.514,8.743,3.528,10.148,5.294,11.412,6.184,13.308
2073,-999,-999,-999,2.416,8.794,3.57,10.232,5.37,11.588,6.297,13.506
2074,-999,-999,-999,2.413,8.743,3.735,10.249,5.425,11.755,6.402,13.673
2075,-999,-999,-999,2.5,8.736,3.925,10.328,5.477,11.893,6.532,13.832
2076,-999,-999,-999,2.461,8.729,3.87,10.297,5.498,11.898,6.698,14.09
2077,-999,-999,-999,2.527,8.626,3.914,10.351,5.534,12.053,6.744,14.272
2078,-999,-999,-999,2.491,8.516,3.959,10.353,5.531,12.22,6.865,14.54
2079,-999,-999,-999,2.508,8.534,4.049,10.407,5.578,12.335,7.073,14.644
2080,-999,-999,-999,2.469,8.529,4.137,10.473,5.764,12.632,7.19,14.716
2081,-999,-999,-999,2.417,8.396,4.304,10.433,5.79,13.064,7.174,14.928
2082,-999,-999,-999,2.257,8.389,4.319,10.492,5.734,13.162,7.236,15.065
2083,-999,-999,-999,2.231,8.387,4.271,10.575,5.838,13.351,7.288,15.275
2084,-999,-999,-999,2.282,8.363,4.236,10.524,5.921,13.545,7.427,15.54
2085,-999,-999,-999,2.164,8.393,4.194,10.659,6.008,13.814,7.556,15.673
2086,-999,-999,-999,2.187,8.385,4.123,10.628,6.103,14.012,7.676,15.705
2087,-999,-999,-999,2.246,8.365,4.192,10.677,6.099,14.217,7.783,15.895
2088,-999,-999,-999,2.246,8.388,4.24,10.653,6.233,14.342,7.988,16.143
2089,-999,-999,-999,2.267,8.356,4.214,10.706,6.189,14.458,8.153,16.352
2090,-999,-999,-999,2.161,8.36,4.288,10.664,6.232,14.697,8.217,16.645
2091,-999,-999,-999,2.176,8.357,4.226,10.747,6.178,14.755,8.309,16.815
2092,-999,-999,-999,2.212,8.452,4.216,10.921,6.312,14.67,8.553,16.94
2093,-999,-999,-999,2.302,8.446,4.252,10.877,6.432,14.789,8.66,17.316
2094,-999,-999,-999,2.323,8.41,4.334,10.817,6.55,14.945,8.718,17.518
2095,-999,-999,-999,2.253,8.458,4.446,10.857,6.699,15.041,8.811,17.625
2096,-999,-999,-999,2.263,8.491,4.549,10.816,6.833,15.013,8.948,17.914
2097,-999,-999,-999,2.244,8.54,4.659,10.823,6.925,15.086,8.881,18.151
2098,-999,-999,-999,2.215,8.498,4.758,10.849,6.99,15.075,8.927,18.361
2099,-999,-999,-999,2.21,8.495,4.762,11.003,7.043,15.093,8.889,18.356
2100,-999,-999,-999,2.167,8.588,4.756,11.081,7.132,15.182,8.821,18.287
