year,obs,historical_lower,historical_upper,ssp126_lower,ssp126_upper,ssp245_lower,ssp245_upper,ssp370_lower,ssp370_upper,ssp585_lower,ssp585_upper
1970,0.254,-2.309,2.098,-999,-999,-999,-999,-999,-999,-999,-999
1971,0.171,-2.245,2.079,-999,-999,-999,-999,-999,-999,-999,-999
1972,-0.896,-2.219,2.054,-999,-999,-999,-999,-999,-999,-999,-999
1973,2.321,-2.105,2.06,-999,-999,-999,-999,-999,-999,-999,-999
1974,0.246,-1.969,2.123,-999,-999,-999,-999,-999,-999,-999,-999
1975,1.263,-1.87,2.168,-999,-999,-999,-999,-999,-999,-999,-999
1976,-0.346,-1.809,2.248,-999,-999,-999,-999,-999,-999,-999,-999
1977,0.671,-1.84,2.176,-999,-999,-999,-999,-999,-999,-999,-999
1978,-0.904,-1.879,2.126,-999,-999,-999,-999,-999,-999,-999,-999
1979,1.404,-1.941,2.209,-999,-999,-999,-999,-999,-999,-999,-999
1980,-0.404,-1.872,2.22,-999,-999,-999,-999,-999,-999,-999,-999
1981,1.179,-1.75,2.258,-999,-999,-999,-999,-999,-999,-999,-999
1982,-0.029,-1.635,2.382,-999,-999,-999,-999,-999,-999,-999,-999
1983,1.938,-1.509,2.511,-999,-999,-999,-999,-999,-999,-999,-999
1984,1.488,-1.536,2.594,-999,-999,-999,-999,-999,-999,-999,-999
1985,0.354,-1.584,2.587,-999,-999,-999,-999,-999,-999,-999,-999
1986,0.638,-1.6,2.715,-999,-999,-999,-999,-999,-999,-999,-999
1987,0.988,-1.631,2.667,-999,-999,-999,-999,-999,-999,-999,-999
1988,0.654,-1.604,2.694,-999,-999,-999,-999,-999,-999,-999,-999
1989,-0.354,-1.526,2.792,-999,-999,-999,-999,-999,-999,-999,-999
1990,2.888,-1.379,2.75,-999,-999,-999,-999,-999,-999,-999,-999
1991,2.454,-1.349,2.83,-999,-999,-999,-999,-999,-999,-999,-999
1992,-0.271,-1.258,2.909,-999,-999,-999,-999,-999,-999,-999,-999
1993,0.454,-1.199,2.985,-999,-999,-999,-999,-999,-999,-999,-999
1994,0.638,-1.191,3.08,-999,-999,-999,-999,-999,-999,-999,-999
1995,1.204,-1.062,3.07,-999,-999,-999,-999,-999,-999,-999,-999
1996,0.896,-0.974,3.13,-999,-999,-999,-999,-999,-999,-999,-999
1997,0.229,-0.812,3.112,-999,-999,-999,-999,-999,-999,-999,-999
1998,3.904,-0.665,3.242,-999,-999,-999,-999,-999,-999,-999,-999
1999,3.321,-0.488,3.353,-999,-999,-999,-999,-999,-999,-999,-999
2000,0.921,-0.366,3.461,-999,-999,-999,-999,-999,-999,-999,-999
2001,2.504,-0.284,3.6,-999,-999,-999,-999,-999,-999,-999,-999
2002,2.454,-0.179,3.82,-999,-999,-999,-999,-999,-999,-999,-999
2003,0.429,-0.067,3.902,-999,-999,-999,-999,-999,-999,-999,-999
2004,0.913,-0.032,3.938,-999,-999,-999,-999,-999,-999,-999,-999
2005,1.963,0.03,4.002,-999,-999,-999,-999,-999,-999,-999,-999
2006,3.713,0.093,4.127,-999,-999,-999,-999,-999,-999,-999,-999
2007,1.029,0.096,4.204,-999,-999,-999,-999,-999,-999,-999,-999
2008,1.779,0.097,4.382,-999,-999,-999,-999,-999,-999,-999,-999
2009,0.896,0.161,4.411,-999,-999,-999,-999,-999,-999,-999,-999
2010,3.913,0.186,4.466,-999,-999,-999,-999,-999,-999,-999,-999
2011,2.863,0.226,4.603,-999,-999,-999,-999,-999,-999,-999,-999
2012,4.521,0.174,4.607,-999,-999,-999,-999,-999,-999,-999,-999
2013,2.129,0.238,4.538,-999,-999,-999,-999,-999,-999,-999,-999
2014,0.979,0.181,4.544,-999,-999,-999,-999,-999,-999,-999,-999
2015,1.546,-999,-999,0.859,5.302,0.909,5.172,0.537,5.223,0.901,5.203
2016,3.663,-999,-999,0.987,5.249,0.931,5.239,0.542,5.304,0.916,5.284
2017,2.863,-999,-999,1.053,5.346,0.992,5.36,0.654,5.411,1.01,5.467
2018,2.379,-999,-999,1.085,5.338,1.083,5.522,0.741,5.375,0.972,5.588
2019,1.179,-999,-999,1.265,5.478,1.095,5.634,0.826,5.446,1.023,5.692
2020,3.779,-999,-999,1.215,5.576,1.099,5.695,0.919,5.58,1.073,5.781
2021,3.996,-999,-999,1.28,5.683,1.167,5.744,1.012,5.677,1.124,5.88
2022,3.346,-999,-999,1.477,5.854,1.22,5.893,1.053,5.775,1.2,6.042
2023,4.629,-999,-999,1.493,6.04,1.326,6.111,1.193,5.795,1.262,6.109
2024,4.904,-999,-999,1.467,6.175,1.396,6.292,1.311,6.034,1.355,6.303
2025,-999,-999,-999,1.634,6.257,1.484,6.446,1.425,6.12,1.421,6.372
2026,-999,-999,-999,1.764,6.311,1.473,6.429,1.493,6.269,1.446,6.4
2027,-999,-999,-999,1.74,6.431,1.566,6.476,1.537,6.402,1.531,6.413
2028,-999,-999,-999,1.791,6.467,1.635,6.563,1.531,6.548,1.647,6.452
2029,-999,-999,-999,1.864,6.653,1.672,6.552,1.655,6.646,1.77,6.511
2030,-999,-999,-999,1.831,6.673,1.712,6.602,1.697,6.752,1.85,6.648
2031,-999,-999,-999,1.942,6.735,1.835,6.799,1.797,6.958,1.956,6.73
2032,-999,-999,-999,1.979,6.777,1.862,7.0,1.831,7.129,2.126,6.929
2033,-999,-999,-999,2.014,6.826,1.902,7.03,1.969,7.212,2.208,7.05
2034,-999,-999,-999,2.08,6.87,1.925,7.016,2.064,7.316,2.331,7.256
2035,-999,-999,-999,2.151,6.918,2.027,7.051,2.166,7.354,2.449,7.425
2036,-999,-999,-999,2.139,7.084,2.045,7.032,2.178,7.556,2.522,7.696
2037,-999,-999,-999,2.126,7.137,2.246,7.096,2.266,7.65,2.619,7.944
2038,-999,-999,-999,2.196,7.269,2.263,7.193,2.4,7.662,2.618,8.159
2039,-999,-999,-999,2.151,7.351,2.368,7.236,2.541,7.727,2.702,8.313
2040,-999,-999,-999,2.148,7.329,2.441,7.322,2.551,7.837,2.83,8.503
2041,-999,-999,-999,2.243,7.485,2.51,7.52,2.65,7.919,3.031,8.61
2042,-999,-999,-999,2.291,7.529,2.555,7.625,2.556,7.842,3.095,8.763
2043,-999,-999,-999,2.304,7.599,2.664,7.65,2.73,7.961,3.192,8.788
2044,-999,-999,-999,2.177,7.695,2.772,7.701,2.732,8.182,3.345,8.907
2045,-999,-999,-999,2.117,7.724,2.828,7.774,2.786,8.275,3.405,9.105
2046,-999,-999,-999,2.167,7.81,2.901,7.916,2.851,8.346,3.493,9.215
2047,-999,-999,-999,2.181,7.785,2.864,8.062,2.995,8.48,3.651,9.261
2048,-999,-999,-999,2.216,7.894,2.874,8.171,2.983,8.797,3.817,9.333
2049,-999,-999,-999,2.187,7.91,2.976,8.309,2.995,8.996,3.96,9.409
2050,-999,-999,-999,2.19,7.963,2.907,8.446,3.049,9.143,3.995,9.539
2051,-999,-999,-999,2.19,8.025,2.924,8.631,3.194,9.306,4.077,9.61
2052,-999,-999,-999,2.073,7.91,2.906,8.727,3.23,9.467,4.104,9.837
2053,-999,-999,-999,2.112,7.97,2.935,8.743,3.471,9.653,4.243,10.125
2054,-999,-999,-999,2.093,8.025,2.905,8.852,3.461,9.673,4.3,10.379
2055,-999,-999,-999,2.215,8.06,2.96,8.916,3.579,9.723,4.396,10.611
2056,-999,-999,-999,2.317,8.07,2.996,9.0,3.685,9.937,4.503,10.732
2057,-999,-999,-999,2.308,8.056,2.973,9.1,3.693,10.044,4.646,10.88
2058,-999,-999,-999,2.372,8.164,3.188,9.155,3.672,10.138,4.755,11.029
2059,-999,-999,-999,2.431,8.143,3.265,9.236,3.871,10.037,4.828,11.207
2060,-999,-999,-999,2.473,8.19,3.26,9.288,3.957,10.074,5.005,11.452
2061,-999,-999,-999,2.503,8.263,3.348,9.323,4.028,10.214,5.186,11.531
2062,-999,-999,-999,2.585,8.292,3.387,9.309,4.141,10.301,5.374,11.649
2063,-999,-999,-999,2.721,8.491,3.46,9.287,4.321,10.423,5.511,11.736
2064,-999,-999,-999,2.54,8.497,3.44,9.299,4.432,10.531,5.605,11.794
2065,-999,-999,-999,2.605,8.488,3.476,9.465,4.525,10.723,5.749,12.008
2066,-999,-999,-999,2.584,8.419,3.461,9.574,4.556,10.841,5.872,12.109
2067,-999,-999,-999,2.63,8.437,3.534,9.733,4.722,10.989,6.094,12.242
2068,-999,-999,-999,2.664,8.489,3.597,9.799,4.827,11.152,6.269,12.441
2069,-999,-999,-999,2.627,8.569,3.607,9.866,5.012,11.25,6.391,12.69
2070,-999,-999,-999,2.637,8.607,3.552,9.998,5.124,11.354,6.445,12.903
2071,-999,-999,-999,2.645,8.678,3.645,10.018,5.292,11.505,6.515,13.038
2072,-999,-999,-999,2.69,8.743,3.781,10.076,5.333,11.586,6.564,13.448
2073,-999,-999,-999,2.62,8.725,3.877,10.215,5.378,11.849,6.656,13.728
2074,-999,-999,-999,2.624,8.658,4.0,10.264,5.394,11.946,6.81,13.954
2075,-999,-999,-999,2.757,8.655,4.141,10.395,5.466,12.151,6.965,14.298
2076,-999,-999,-999,2.668,8.628,4.183,10.34,5.632,12.291,7.012,14.443
2077,-999,-999,-999,2.732,8.688,4.255,10.482,5.747,12.428,7.144,14.667
2078,-999,-999,-999,2.7,8.751,4.305,10.567,5.59,12.491,7.181,14.845
2079,-999,-999,-999,2.667,8.779,4.35,10.557,5.706,12.623,7.189,15.024
2080,-999,-999,-999,2.646,8.752,4.393,10.598,5.74,12.844,7.264,15.134
2081,-999,-999,-999,2.508,8.714,4.525,10.608,5.765,13.149,7.308,15.213
2082,-999,-999,-999,2.527,8.718,4.507,10.672,5.787,13.316,7.493,15.387
2083,-999,-999,-999,2.458,8.729,4.423,10.724,5.831,13.479,7.648,15.506
2084,-999,-999,-999,2.449,8.847,4.438,10.715,5.996,13.492,7.781,15.821
2085,-999,-999,-999,2.338,8.83,4.36,10.77,6.061,13.714,7.799,16.012
2086,-999,-999,-999,2.327,8.883,4.279,10.784,6.045,13.821,7.987,16.078
2087,-999,-999,-999,2.346,8.982,4.352,10.843,6.003,13.95,8.125,16.351
2088,-999,-999,-999,2.348,8.97,4.377,10.926,6.132,14.085,8.288,16.61
2089,-999,-999,-999,2.318,8.91,4.405,10.966,6.334,14.363,8.428,16.819
2090,-999,-999,-999,2.332,8.944,4.336,11.013,6.326,14.649,8.606,17.091
2091,-999,-999,-999,2.36,8.916,4.283,11.05,6.335,14.849,8.725,17.33
2092,-999,-999,-999,2.473,9.057,4.33,11.065,6.472,14.976,8.871,17.554
2093,-999,-999,-999,2.429,9.063,4.35,11.126,6.586,15.068,8.933,17.831
2094,-999,-999,-999,2.429,8.97,4.422,11.128,6.709,15.207,8.943,17.969
2095,-999,-999,-999,2.482,8.899,4.456,11.203,6.792,15.422,9.117,17.999
2096,-999,-999,-999,2.579,8.917,4.617,11.248,6.964,15.534,9.349,18.144
2097,-999,-999,-999,2.568,8.918,4.717,11.258,7.068,15.601,9.257,18.296
2098,-999,-999,-999,2.568,8.936,4.72,11.319,7.206,15.589,9.331,18.369
2099,-999,-999,-999,2.54,9.06,4.736,11.231,7.256,15.723,9.216,18.323
2100,-999,-999,-999,2.577,9.12,4.673,11.139,7.211,15.754,9.229,18.372
